Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,B365H,B365D,B365A,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePasses,AwayPasses,HomeSaves,AwaySaves,HomePos,AwayPos,HS_1P,AS_1P,HST_1P,AST_1P,HF_1P,AF_1P,HC_1P,AC_1P,HY_1P,AY_1P,HR_1P,AR_1P,HomePasses_1P,AwayPasses_1P,HomePos_1P,AwayPos_1P,HS_2P,AS_2P,HST_2P,AST_2P,HF_2P,AF_2P,HC_2P,AC_2P,HY_2P,AY_2P,HR_2P,AR_2P,HomePasses_2P,AwayPasses_2P,HomePos_2P,AwayPos_2P,fixture_id
11/04/2026,Serie A Brasil,2026/2027,SANTOS,ATLETICO-MG,1,0,0,0,H,0.0,0.0,0.0,18,11,2,3,8,17,5,7,3,1,0,0,396,493,3,1,45,55,18,11,2,3,8,17,5,7,3,1,0,0,396,493,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492218
24/05/2026,Serie A Brasil,2026/2027,CRUZEIRO,CHAPECOENSE-SC,2,1,1,0,H,0.0,0.0,0.0,18,8,7,4,13,15,9,2,1,3,0,0,473,243,3,5,66,34,18,8,7,4,13,15,9,2,1,3,0,0,473,243,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492272
17/05/2026,Serie A Brasil,2026/2027,ATLETICO PARANAENSE,FLAMENGO,1,1,1,0,D,0.0,0.0,0.0,18,12,5,3,9,12,9,7,2,3,0,1,288,533,3,4,36,64,18,12,5,3,9,12,9,7,2,3,0,1,288,533,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492260
02/08/2026,Bundesliga Austria,2026/2027,RAPID VIENNA,SCR ALTACH,1,0,1,0,H,0.0,0.0,0.0,18,6,4,2,9,13,6,5,0,2,0,0,576,455,2,3,56,44,18,6,4,2,9,13,6,5,0,2,0,0,576,455,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561899
07/07/2026,Brasileirao Serie B,2026/2027,ATHLETIC CLUB,OPERARIO-PR,0,1,0,0,A,0.0,0.0,0.0,18,11,2,4,16,13,8,6,2,1,0,1,418,377,4,2,53,47,18,11,2,4,16,13,8,6,2,1,0,1,418,377,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520750
25/04/2026,Serie A Brasil,2026/2027,BAHIA,SANTOS,2,2,0,2,D,0.0,0.0,0.0,18,11,5,5,16,16,5,3,3,4,0,0,519,293,3,3,64,36,18,11,5,5,16,16,5,3,3,4,0,0,519,293,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492232
31/05/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,INTERNACIONAL,3,1,2,0,H,0.0,0.0,0.0,18,8,7,2,19,17,6,1,2,4,0,0,343,321,1,4,52,48,18,8,7,2,19,17,6,1,2,4,0,0,343,321,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492282
04/04/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,DALIAN ZHIXING,1,2,0,1,A,0.0,0.0,0.0,18,7,6,5,19,20,7,6,4,4,0,0,551,231,3,5,71,29,18,7,6,5,19,20,7,6,4,4,0,0,551,231,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523086
03/05/2026,Serie A Brasil,2026/2027,SAO PAULO,BAHIA,2,2,1,0,D,0.0,0.0,0.0,18,20,8,7,12,11,13,10,4,3,0,0,316,508,4,6,38,62,18,20,8,7,12,11,13,10,4,3,0,0,316,508,38,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492248
03/05/2026,Serie A Brasil,2026/2027,INTERNACIONAL,FLUMINENSE,2,0,1,0,H,0.0,0.0,0.0,18,11,9,6,25,18,3,3,4,3,0,0,312,634,6,7,33,67,18,11,9,6,25,18,3,3,4,3,0,0,312,634,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492245
17/04/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,SHANGHAI SIPG,1,1,0,1,D,0.0,0.0,0.0,18,8,5,3,17,13,4,1,3,6,0,0,496,314,2,4,61,39,18,8,5,3,17,13,4,1,3,6,0,0,496,314,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523101
26/07/2026,Serie A Brasil,2026/2027,FLAMENGO,SAO PAULO,1,1,0,0,D,0.0,0.0,0.0,18,4,6,1,15,19,5,2,1,3,0,0,510,439,0,5,54,46,18,4,6,1,15,19,5,2,1,3,0,0,510,439,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492304
23/07/2026,Serie A Brasil,2026/2027,SAO PAULO,ATLETICO PARANAENSE,1,2,1,0,A,0.0,0.0,0.0,18,11,3,3,7,15,7,3,0,1,0,0,629,263,1,2,70,30,18,11,3,3,7,15,7,3,0,1,0,0,629,263,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492298
01/08/2026,Chinese Super League,2026/2027,SHANGHAI SIPG,SHANDONG LUNENG,0,1,0,1,A,0.0,0.0,0.0,18,8,8,4,10,17,8,3,3,3,0,1,522,238,3,8,69,31,18,8,8,4,10,17,8,3,3,3,0,1,522,238,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523222
17/05/2026,Serie A Brasil,2026/2027,CHAPECOENSE-SC,REMO,2,3,1,1,A,0.0,0.0,0.0,18,11,8,4,10,6,3,9,2,1,0,0,440,405,2,6,52,48,18,11,8,4,10,6,3,9,2,1,0,0,440,405,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492265
14/03/2026,Chinese Super League,2026/2027,CHONGQING TONGLIANG LONG,SHENYANG URBAN,1,0,0,0,H,0.0,0.0,0.0,18,7,4,2,17,12,6,2,1,4,0,1,591,405,2,3,59,41,18,7,4,2,17,12,6,2,1,4,0,1,591,405,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523070
04/02/2026,Serie A Brasil,2026/2027,REMO,MIRASSOL,2,2,2,0,D,0.0,0.0,0.0,18,8,7,5,15,9,4,4,2,2,0,0,277,486,3,5,36,64,18,8,7,5,15,9,4,4,2,2,0,0,277,486,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492127
16/08/2026,LaLiga EA Sports,2026/2027,ESPANYOL,LEVANTE,3,0,2,0,H,2.15,3.2,3.6,16,4,6,0,17,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570338
09/08/2026,2. Bundesliga,2026/2027,1. FC NÜRNBERG,DYNAMO DRESDEN,3,0,2,0,H,2.3,3.3,3.1,16,9,7,1,6,11,5,5,0,2,0,0,494,377,1,4,56,44,16,9,7,1,6,11,5,5,0,2,0,0,494,377,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576140
09/08/2026,2. Bundesliga,2026/2027,FC ST. PAULI,SPVGG GREUTHER FÜRTH,1,1,0,0,D,1.8,3.8,4.0,17,15,6,7,4,5,9,2,1,0,0,0,516,392,6,5,58,42,17,15,6,7,4,5,9,2,1,0,0,0,516,392,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576141
11/07/2026,Chinese Super League,2026/2027,SICHUAN JIUNIU,QINGDAO YOUTH ISLAND,3,0,2,0,H,0.0,0.0,0.0,19,11,8,3,20,16,5,3,2,3,0,0,307,381,3,5,46,54,19,11,8,3,20,16,5,3,2,3,0,0,307,381,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523199
18/07/2026,Chinese Super League,2026/2027,CHONGQING TONGLIANG LONG,HANGZHOU GREENTOWN,1,1,0,1,D,0.0,0.0,0.0,19,3,3,2,8,15,4,1,0,2,0,0,584,363,1,2,62,38,19,3,3,2,8,15,4,1,0,2,0,0,584,363,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523206
28/01/2026,Serie A Brasil,2026/2027,INTERNACIONAL,ATLETICO PARANAENSE,0,1,0,1,A,0.0,0.0,0.0,19,6,7,2,13,11,14,1,3,1,0,0,588,242,1,5,71,29,19,6,7,2,13,11,14,1,3,1,0,0,588,242,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492116
04/02/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,ATLETICO-MG,1,0,1,0,H,0.0,0.0,0.0,19,11,5,2,14,8,6,12,3,2,0,0,371,403,2,4,48,52,19,11,5,2,14,8,6,12,3,2,0,0,371,403,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492122
05/02/2026,Serie A Brasil,2026/2027,BAHIA,FLUMINENSE,1,1,0,1,D,0.0,0.0,0.0,19,13,6,4,12,13,6,4,0,3,1,0,350,512,3,5,42,58,19,13,6,4,12,13,6,4,0,3,1,0,350,512,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492121
23/07/2026,Serie A Brasil,2026/2027,BOTAFOGO,VITORIA,0,0,0,0,D,0.0,0.0,0.0,19,5,6,1,16,14,9,3,1,1,0,0,373,297,1,6,57,43,19,5,6,1,16,14,9,3,1,1,0,0,373,297,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492141
21/03/2026,Chinese Super League,2026/2027,HENAN JIANYE,WUHAN THREE TOWNS,1,1,0,0,D,0.0,0.0,0.0,19,7,4,2,13,7,13,6,2,2,0,0,427,227,1,4,66,34,19,7,4,2,13,7,13,6,2,2,0,0,427,227,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523079
12/04/2026,Chinese Super League,2026/2027,SICHUAN JIUNIU,YUNNAN YUKUN,3,4,2,3,A,0.0,0.0,0.0,19,14,5,5,13,13,8,0,3,3,0,0,450,298,1,2,61,39,19,14,5,5,13,13,8,0,3,3,0,0,450,298,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523098
18/04/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,SHENYANG URBAN,3,1,3,0,H,0.0,0.0,0.0,19,18,8,9,12,11,3,4,0,1,0,0,466,516,7,5,47,53,19,18,8,9,12,11,3,4,0,1,0,0,466,516,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523106
03/05/2026,Serie A Brasil,2026/2027,CHAPECOENSE-SC,RB BRAGANTINO,1,2,1,1,A,0.0,0.0,0.0,19,7,3,2,8,10,6,2,2,2,0,0,447,371,0,2,55,45,19,7,3,2,8,10,6,2,2,2,0,0,447,371,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492242
31/07/2026,Serie A Brasil,2026/2027,CORITIBA,CRUZEIRO,0,1,0,0,A,0.0,0.0,0.0,19,20,2,4,13,18,4,2,1,1,0,0,408,413,3,2,50,50,19,20,2,4,13,18,4,2,1,1,0,0,408,413,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492314
17/07/2026,Chinese Super League,2026/2027,BEIJING GUOAN,SHENYANG URBAN,1,1,1,0,D,0.0,0.0,0.0,19,13,2,3,18,14,6,4,1,3,0,0,562,307,2,1,65,35,19,13,2,3,18,14,6,4,1,3,0,0,562,307,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523203
04/02/2026,Serie A Brasil,2026/2027,FLAMENGO,INTERNACIONAL,1,1,0,1,D,0.0,0.0,0.0,19,9,5,5,20,18,4,3,4,3,0,0,588,326,4,4,65,35,19,9,5,5,20,18,4,3,4,3,0,0,588,326,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492124
05/04/2026,Serie A Brasil,2026/2027,FLAMENGO,SANTOS,3,1,0,0,H,0.0,0.0,0.0,19,17,4,2,2,12,2,7,0,2,0,0,613,357,1,1,63,37,19,17,4,2,2,12,2,7,0,2,0,0,613,357,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492205
05/04/2026,Serie A Brasil,2026/2027,BAHIA,PALMEIRAS,1,2,0,1,A,0.0,0.0,0.0,19,8,6,5,18,17,7,5,2,4,0,0,490,347,4,4,59,41,19,8,6,5,18,17,7,5,2,4,0,0,490,347,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492201
04/07/2026,Chinese Super League,2026/2027,DALIAN ZHIXING,WUHAN THREE TOWNS,3,2,1,2,H,0.0,0.0,0.0,19,11,10,4,11,15,7,2,2,3,0,0,440,357,2,7,55,45,19,11,10,4,11,15,7,2,2,3,0,0,440,357,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523191
27/06/2026,Chinese Super League,2026/2027,BEIJING GUOAN,WUHAN THREE TOWNS,1,0,0,0,H,0.0,0.0,0.0,19,9,8,2,17,17,7,2,1,3,0,0,488,256,2,7,66,34,19,9,8,2,17,17,7,2,1,3,0,0,488,256,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523183
25/07/2026,Chinese Super League,2026/2027,QINGDAO JONOON,TIANJIN TEDA,0,2,0,1,A,0.0,0.0,0.0,19,13,5,4,8,7,6,4,2,2,0,0,367,430,1,5,48,52,19,13,5,4,8,7,6,4,2,2,0,0,367,430,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523211
06/02/2026,Serie A Brasil,2026/2027,CRUZEIRO,CORITIBA,1,2,1,1,A,0.0,0.0,0.0,19,10,4,2,9,17,12,2,3,2,0,0,551,270,0,3,68,32,19,10,4,2,9,17,12,2,3,2,0,0,551,270,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492123
19/02/2026,Serie A Brasil,2026/2027,ATLETICO PARANAENSE,CORINTHIANS,0,1,0,1,A,0.0,0.0,0.0,19,4,5,1,15,10,8,0,3,4,0,0,438,355,0,4,56,44,19,4,5,1,15,10,8,0,3,4,0,0,438,355,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492120
18/03/2026,Serie A Brasil,2026/2027,PALMEIRAS,BOTAFOGO,2,1,1,0,H,0.0,0.0,0.0,19,6,6,3,13,13,6,1,1,2,0,1,401,368,2,5,52,48,19,6,6,3,13,13,6,1,1,2,0,1,401,368,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492177
12/04/2026,Serie A Brasil,2026/2027,FLUMINENSE,FLAMENGO,1,2,0,1,A,0.0,0.0,0.0,19,17,6,9,14,12,8,2,2,3,0,1,608,405,6,5,60,40,19,17,6,9,14,12,8,2,2,3,0,1,608,405,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492214
30/06/2026,Brasileirao Serie B,2026/2027,BOTAFOGO SP,CRB,0,1,0,1,A,0.0,0.0,0.0,19,8,6,4,17,16,11,6,1,3,0,0,486,338,3,6,60,40,19,8,6,4,17,16,11,6,1,3,0,0,486,338,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520742
02/04/2026,Serie A Brasil,2026/2027,CHAPECOENSE-SC,ATLETICO-MG,0,4,0,3,A,0.0,0.0,0.0,19,20,4,8,19,4,7,3,1,0,0,0,379,487,4,3,45,55,19,20,4,8,19,4,7,3,1,0,0,0,379,487,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492193
14/06/2026,Brasileirao Serie B,2026/2027,NOVORIZONTINO,NAUTICO RECIFE,2,2,0,1,D,0.0,0.0,0.0,19,12,7,5,11,21,5,4,3,3,0,0,335,337,3,5,51,49,19,12,7,5,11,21,5,4,3,3,0,0,335,337,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520728
05/04/2026,Brasileirao Serie B,2026/2027,NOVORIZONTINO,CRB,1,1,0,0,D,0.0,0.0,0.0,19,11,3,4,19,12,5,1,4,5,0,0,354,509,3,2,43,57,19,11,3,4,19,12,5,1,4,5,0,0,354,509,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520628
11/06/2026,Brasileirao Serie B,2026/2027,SPORT RECIFE,ATHLETIC CLUB,1,1,0,0,D,0.0,0.0,0.0,19,8,4,3,4,13,8,2,1,2,0,0,572,288,2,3,66,34,19,8,4,3,4,13,8,2,1,2,0,0,572,288,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520718
31/05/2026,Serie A Brasil,2026/2027,CRUZEIRO,FLUMINENSE,1,1,0,1,D,0.0,0.0,0.0,19,10,3,5,12,15,5,4,2,2,0,0,583,370,4,2,61,39,19,10,3,5,12,15,5,4,2,2,0,0,583,370,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492283
26/04/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,PALMEIRAS,0,1,0,1,A,0.0,0.0,0.0,19,6,4,3,12,17,9,4,1,2,0,0,451,301,2,4,61,39,19,6,4,3,12,17,9,4,1,2,0,0,451,301,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492234
03/07/2026,Chinese Super League,2026/2027,YUNNAN YUKUN,HENAN JIANYE,2,1,0,1,H,0.0,0.0,0.0,19,8,7,4,8,10,8,1,1,3,0,0,349,337,3,5,52,48,19,8,7,4,8,10,8,1,1,3,0,0,349,337,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523187
27/06/2026,Brasileirao Serie B,2026/2027,OPERARIO-PR,AMERICA MINEIRO,1,0,0,0,H,0.0,0.0,0.0,20,10,7,5,17,15,7,6,1,4,0,0,321,414,4,6,44,56,20,10,7,5,17,15,7,6,1,4,0,0,321,414,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520749
18/04/2026,Chinese Super League,2026/2027,DALIAN ZHIXING,HENAN JIANYE,2,1,0,1,H,0.0,0.0,0.0,20,4,3,2,16,19,6,2,1,3,0,0,412,302,1,1,58,42,20,4,3,2,16,19,6,2,1,3,0,0,412,302,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523105
25/07/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,MIRASSOL,1,1,0,1,D,0.0,0.0,0.0,20,10,4,3,12,7,9,5,1,1,0,0,472,349,2,3,58,42,20,10,4,3,12,7,9,5,1,1,0,0,472,349,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492309
01/05/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,QINGDAO YOUTH ISLAND,1,1,0,1,D,0.0,0.0,0.0,20,10,3,2,22,17,5,6,3,5,0,0,417,266,1,2,60,40,20,10,3,2,22,17,5,6,3,5,0,0,417,266,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523125
02/04/2026,Serie A Brasil,2026/2027,FLUMINENSE,CORINTHIANS,3,1,2,0,H,0.0,0.0,0.0,20,12,10,4,10,13,8,10,1,4,0,1,526,337,3,7,60,40,20,12,10,4,10,13,8,10,1,4,0,1,526,337,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492196
05/05/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,SHANGHAI SHENHUA,4,1,2,0,H,0.0,0.0,0.0,20,10,7,4,12,12,6,3,1,2,0,0,392,442,2,3,46,54,20,10,7,4,12,12,6,3,1,2,0,0,392,442,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523133
12/04/2026,Serie A Brasil,2026/2027,BOTAFOGO,CORITIBA,2,2,0,1,D,0.0,0.0,0.0,20,14,8,5,14,7,7,4,2,4,0,0,468,307,3,6,61,39,20,14,8,5,14,7,7,4,2,4,0,0,468,307,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492211
30/05/2026,Chinese Super League,2026/2027,HENAN JIANYE,HANGZHOU GREENTOWN,0,2,0,1,A,0.0,0.0,0.0,20,6,6,4,11,17,7,1,1,5,0,0,418,239,2,5,65,35,20,6,6,4,11,17,7,1,1,5,0,0,418,239,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523172
15/03/2026,Serie A Brasil,2026/2027,CRUZEIRO,VASCO DA GAMA,3,3,1,0,D,0.0,0.0,0.0,20,15,6,7,9,11,5,4,1,2,0,1,459,315,2,3,60,40,20,15,6,7,9,11,5,4,1,2,0,1,459,315,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492164
24/05/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,WUHAN THREE TOWNS,3,3,2,2,D,0.0,0.0,0.0,20,17,10,5,18,12,3,2,3,5,0,0,417,330,2,7,56,44,20,17,10,5,18,12,3,2,3,5,0,0,417,330,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523168
05/04/2026,Serie A Brasil,2026/2027,GREMIO,REMO,0,0,0,0,D,0.0,0.0,0.0,20,11,3,4,8,9,8,3,2,3,0,1,512,303,4,3,63,37,20,11,3,4,8,9,8,3,2,3,0,1,512,303,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492206
09/05/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,CHONGQING TONGLIANG LONG,2,2,0,2,D,0.0,0.0,0.0,20,8,9,4,18,11,11,2,4,1,1,0,563,356,2,7,63,37,20,8,9,4,18,11,11,2,4,1,1,0,563,356,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523139
10/05/2026,Brasileirao Serie B,2026/2027,AVAI,FORTALEZA EC,0,0,0,0,D,0.0,0.0,0.0,20,9,6,2,19,16,5,4,3,3,0,2,486,389,2,6,55,45,20,9,6,2,19,16,5,4,3,3,0,2,486,389,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520671
18/07/2026,Chinese Super League,2026/2027,DALIAN ZHIXING,SHANDONG LUNENG,3,1,2,1,H,0.0,0.0,0.0,20,18,11,6,10,12,6,6,0,2,0,0,474,404,5,9,53,47,20,18,11,6,10,12,6,6,0,2,0,0,474,404,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523208
18/04/2026,Serie A Brasil,2026/2027,VASCO DA GAMA,SAO PAULO,2,1,0,1,H,0.0,0.0,0.0,20,10,5,4,14,20,6,5,1,2,0,0,431,264,1,3,62,38,20,10,5,4,14,20,6,5,1,2,0,0,431,264,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492228
28/01/2026,Serie A Brasil,2026/2027,VITORIA,REMO,2,0,0,0,H,0.0,0.0,0.0,20,13,7,1,13,17,4,1,2,4,0,0,311,410,1,5,42,58,20,13,7,1,13,17,4,1,2,4,0,0,311,410,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492119
19/04/2026,Serie A Brasil,2026/2027,FLAMENGO,BAHIA,2,0,1,0,H,0.0,0.0,0.0,20,13,8,5,12,8,6,1,2,0,0,0,561,506,5,6,52,48,20,13,8,5,12,8,6,1,2,0,0,0,561,506,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492224
24/05/2026,Brasileirao Serie B,2026/2027,OPERARIO-PR,CRICIUMA,1,1,0,0,D,0.0,0.0,0.0,20,13,6,6,13,18,8,6,2,3,0,0,351,353,5,4,50,50,20,13,6,6,13,18,8,6,2,3,0,0,351,353,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520699
31/05/2026,Brasileirao Serie B,2026/2027,CEARA,OPERARIO-PR,1,2,1,0,A,0.0,0.0,0.0,20,9,8,2,18,12,7,2,6,4,2,0,382,351,0,7,53,47,20,9,8,2,18,12,7,2,6,4,2,0,382,351,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520703
11/03/2026,Serie A Brasil,2026/2027,MIRASSOL,SANTOS,2,2,1,0,D,0.0,0.0,0.0,20,16,9,2,9,7,6,7,2,2,0,0,439,359,0,6,54,46,20,16,9,2,9,7,6,7,2,2,0,0,439,359,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492156
07/03/2026,Chinese Super League,2026/2027,SHANDONG LUNENG,SHENYANG URBAN,3,0,2,0,H,0.0,0.0,0.0,20,12,7,1,24,10,9,3,1,4,0,0,317,598,1,4,35,65,20,12,7,1,24,10,9,3,1,4,0,0,317,598,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523060
26/07/2026,Serie A Brasil,2026/2027,RB BRAGANTINO,CORITIBA,0,0,0,0,D,0.0,0.0,0.0,20,5,3,3,17,3,8,1,3,2,0,0,404,327,3,3,56,44,20,5,3,3,17,3,8,1,3,2,0,0,404,327,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492302
01/08/2026,Chinese Super League,2026/2027,TIANJIN TEDA,YUNNAN YUKUN,3,2,0,1,H,0.0,0.0,0.0,20,10,5,5,8,9,3,5,1,2,0,0,406,414,2,2,51,49,20,10,5,5,8,9,3,5,1,2,0,0,406,414,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523220
12/06/2026,Brasileirao Serie B,2026/2027,ATLETICO GOIANIENSE,CRB,3,3,0,3,D,0.0,0.0,0.0,20,12,9,7,11,10,13,3,3,4,0,0,526,246,4,7,69,31,20,12,9,7,11,10,13,3,3,4,0,0,526,246,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520721
09/08/2026,Serie A Brasil,2026/2027,FLAMENGO,VITORIA,2,0,1,0,H,1.25,5.75,13.0,19,7,6,1,13,8,8,1,1,1,0,0,669,387,1,4,63,37,19,7,6,1,13,8,8,1,1,1,0,0,669,387,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492325
15/08/2026,LaLiga EA Sports,2026/2027,ALAVES,GETAFE,3,0,0,0,H,2.38,2.75,3.7,18,6,8,2,16,13,5,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570333
16/08/2026,LaLiga EA Sports,2026/2027,RACING SANTANDER,VILLARREAL,2,2,2,2,D,3.4,3.6,2.05,17,12,3,7,14,14,6,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570339
08/08/2026,2. Bundesliga,2026/2027,VFL WOLFSBURG,1. FC KAISERSLAUTERN,0,0,0,0,D,1.55,4.33,5.25,19,8,5,3,17,10,9,2,0,1,0,0,566,329,3,4,63,37,19,8,5,3,17,10,9,2,0,1,0,0,566,329,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576142
08/08/2026,Chinese Super League,2026/2027,QINGDAO JONOON,SHANGHAI SHENHUA,0,1,0,0,A,5.75,4.5,1.5,15,13,1,6,13,13,6,6,2,0,0,0,415,401,5,1,51,49,15,13,1,6,13,13,6,6,2,0,0,0,415,401,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523228
07/03/2026,Chinese Super League,2026/2027,SHANGHAI SHENHUA,DALIAN ZHIXING,5,3,3,1,H,0.0,0.0,0.0,21,12,11,4,15,8,10,6,1,3,0,0,588,258,1,6,69,31,21,12,11,4,15,8,10,6,1,3,0,0,588,258,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523062
21/03/2026,Brasileirao Serie B,2026/2027,CEARA,SAO BERNARDO,1,1,1,0,D,0.0,0.0,0.0,21,4,6,3,8,18,7,3,2,0,0,0,409,386,2,6,52,48,21,4,6,3,8,18,7,3,2,0,0,0,409,386,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520603
