Date,League,Season,HomeTeam,AwayTeam,minuto,parte,goleador,asistente,jugador_tarjeta,equipo,tipo,fixture_id
15/08/2026,Serie A Brasil,2026,FLUMINENSE,PALMEIRAS,42,1P,Hulk,A. Canobbio,,FLUMINENSE,Normal Goal,1492334
15/08/2026,Serie A Brasil,2026,FLUMINENSE,PALMEIRAS,82,2P,Mauricio,J. Lopez,,PALMEIRAS,Normal Goal,1492334
15/08/2026,Serie A Brasil,2026,FLUMINENSE,PALMEIRAS,85,2P,K. Serna,,,FLUMINENSE,Normal Goal,1492334
15/08/2026,Serie A Brasil,2026,FLUMINENSE,PALMEIRAS,90,2P,G. Cano,Martinelli,,FLUMINENSE,Normal Goal,1492334
15/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,RB BRAGANTINO,67,2P,Pedro Henrique,A. Sant'Anna,,RB BRAGANTINO,Normal Goal,1492330
15/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,RB BRAGANTINO,75,2P,K. A. Calderon Vargas,K. Viveros,,ATLETICO PARANAENSE,Normal Goal,1492330
16/08/2026,Serie A Brasil,2026,SAO PAULO,CORITIBA,43,1P,Pablo Maia,Victor Sa,,SAO PAULO,Normal Goal,1492337
16/08/2026,Serie A Brasil,2026,SAO PAULO,CORITIBA,57,2P,Tiago Coser,Breno Lopes,,CORITIBA,Normal Goal,1492337
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,13,1P,A. Veliz,,,BAHIA,Penalty,1492332
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,19,1P,Giovanni Augusto,Yago Felipe,,CHAPECOENSE-SC,Normal Goal,1492332
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,42,1P,Kauan,,,BAHIA,Own Goal,1492332
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,48,2P,Marcinho,Giovanni Augusto,,CHAPECOENSE-SC,Normal Goal,1492332
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,65,2P,Nicolas Acevedo,Jean Lucas,,BAHIA,Normal Goal,1492332
16/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BAHIA,71,2P,Tulio,Giovanni Augusto,,CHAPECOENSE-SC,Normal Goal,1492332
16/08/2026,Serie A Brasil,2026,VASCO DA GAMA,SANTOS,68,2P,Gabriel Barbosa,B. Rollheiser,,SANTOS,Normal Goal,1492338
16/08/2026,Serie A Brasil,2026,VASCO DA GAMA,SANTOS,77,2P,Willian Arao,,,SANTOS,Normal Goal,1492338
16/08/2026,Serie A Brasil,2026,VASCO DA GAMA,SANTOS,81,2P,Luan Peres,,,SANTOS,Normal Goal,1492338
16/08/2026,Serie A Brasil,2026,ATLETICO-MG,GREMIO,19,1P,Vitor Hugo,Igor Gomes,,ATLETICO-MG,Normal Goal,1492331
16/08/2026,Serie A Brasil,2026,ATLETICO-MG,GREMIO,62,2P,Cuello,R. Lodi,,ATLETICO-MG,Normal Goal,1492331
16/08/2026,Serie A Brasil,2026,ATLETICO-MG,GREMIO,66,2P,Cuello,,,ATLETICO-MG,Normal Goal,1492331
16/08/2026,Serie A Brasil,2026,VITORIA,BOTAFOGO,27,1P,Matheuzinho,,,VITORIA,Penalty,1492339
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,22,1P,J. Carrascal,G. Plata,,FLAMENGO,Normal Goal,1492336
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,53,2P,Luiz Araujo,J. Carrascal,,FLAMENGO,Normal Goal,1492336
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,56,2P,Pedro,Ayrton Lucas,,FLAMENGO,Normal Goal,1492336
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,66,2P,Pedro,J. Carrascal,,FLAMENGO,Normal Goal,1492336
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,74,2P,Samuel Lino,G. de Arrascaeta,,FLAMENGO,Normal Goal,1492336
16/08/2026,Serie A Brasil,2026,MIRASSOL,FLAMENGO,77,2P,Joao Victor,Reinaldo,,MIRASSOL,Normal Goal,1492336
16/08/2026,Serie A Brasil,2026,CORINTHIANS,CRUZEIRO,36,1P,Bruno Rodrigues,,,CRUZEIRO,Normal Goal,1492333
16/08/2026,Serie A Brasil,2026,CORINTHIANS,CRUZEIRO,58,2P,Gustavo Henrique,,,CORINTHIANS,Normal Goal,1492333
16/08/2026,Serie A Brasil,2026,CORINTHIANS,CRUZEIRO,82,2P,Wanderson,L. Rodriguez,,CRUZEIRO,Normal Goal,1492333
17/08/2026,Serie A Brasil,2026,INTERNACIONAL,REMO,3,1P,J. Carbonero,Matheus Bahia,,INTERNACIONAL,Normal Goal,1492335
17/08/2026,Serie A Brasil,2026,INTERNACIONAL,REMO,90,2P,Vitor Bueno,,,REMO,Normal Goal,1492335
22/08/2026,Serie A Brasil,2026,FLUMINENSE,REMO,31,1P,Jaja,Marcelinho,,REMO,Normal Goal,1492345
22/08/2026,Serie A Brasil,2026,FLUMINENSE,REMO,66,2P,Hulk,Y. Soteldo,,FLUMINENSE,Normal Goal,1492345
22/08/2026,Serie A Brasil,2026,FLUMINENSE,REMO,83,2P,K. Serna,Riquelme Felipe,,FLUMINENSE,Normal Goal,1492345
22/08/2026,Serie A Brasil,2026,CRUZEIRO,FLAMENGO,22,1P,Pedro,G. de Arrascaeta,,FLAMENGO,Normal Goal,1492344
22/08/2026,Serie A Brasil,2026,CRUZEIRO,FLAMENGO,55,2P,K. Arroyo,Matheus Henrique,,CRUZEIRO,Normal Goal,1492344
22/08/2026,Serie A Brasil,2026,CRUZEIRO,FLAMENGO,90,2P,Matheus Pereira,L. Villalba,,CRUZEIRO,Normal Goal,1492344
23/08/2026,Serie A Brasil,2026,PALMEIRAS,VASCO DA GAMA,47,2P,J. Lopez,Allan Elias,,PALMEIRAS,Normal Goal,1492347
23/08/2026,Serie A Brasil,2026,PALMEIRAS,VASCO DA GAMA,51,2P,Vitor Roque,,,PALMEIRAS,Penalty,1492347
23/08/2026,Serie A Brasil,2026,PALMEIRAS,VASCO DA GAMA,56,2P,Mauricio,Andreas Pereira,,PALMEIRAS,Normal Goal,1492347
23/08/2026,Serie A Brasil,2026,PALMEIRAS,VASCO DA GAMA,89,2P,J. Lopez,J. Arias,,PALMEIRAS,Normal Goal,1492347
23/08/2026,Serie A Brasil,2026,PALMEIRAS,VASCO DA GAMA,90,2P,F. Colidio,,,VASCO DA GAMA,Normal Goal,1492347
23/08/2026,Serie A Brasil,2026,VITORIA,BAHIA,67,2P,A. Veliz,Erick Pulga,,BAHIA,Normal Goal,1492349
23/08/2026,Serie A Brasil,2026,VITORIA,BAHIA,90,2P,Jean Lucas,Michel Araujo,,BAHIA,Normal Goal,1492349
23/08/2026,Serie A Brasil,2026,RB BRAGANTINO,GREMIO,90,2P,Gustavo Marques,Gustavo Neves,,RB BRAGANTINO,Normal Goal,1492341
23/08/2026,Serie A Brasil,2026,SANTOS,MIRASSOL,36,1P,Eduardo,,,MIRASSOL,Normal Goal,1492348
23/08/2026,Serie A Brasil,2026,SANTOS,MIRASSOL,68,2P,A. Barreal,Neymar,,SANTOS,Normal Goal,1492348
23/08/2026,Serie A Brasil,2026,CHAPECOENSE-SC,SAO PAULO,26,1P,Bruno Pacheco,Giovanni Augusto,,CHAPECOENSE-SC,Normal Goal,1492342
23/08/2026,Serie A Brasil,2026,CORITIBA,CORINTHIANS,40,1P,Pedro Rocha,Joao Pedro Chermont,,CORITIBA,Normal Goal,1492343
23/08/2026,Serie A Brasil,2026,CORITIBA,CORINTHIANS,75,2P,Paulo Roberto,Joao Pedro Chermont,,CORITIBA,Normal Goal,1492343
23/08/2026,Serie A Brasil,2026,CORITIBA,CORINTHIANS,90,2P,Raniele,Allan,,CORINTHIANS,Normal Goal,1492343
24/08/2026,Serie A Brasil,2026,BOTAFOGO,ATLETICO PARANAENSE,11,1P,Joao Cruz,,,ATLETICO PARANAENSE,Normal Goal,1492340
24/08/2026,Serie A Brasil,2026,BOTAFOGO,ATLETICO PARANAENSE,13,1P,K. Viveros,Dantas,,ATLETICO PARANAENSE,Normal Goal,1492340
24/08/2026,Serie A Brasil,2026,BOTAFOGO,ATLETICO PARANAENSE,78,2P,K. Viveros,K. A. Calderon Vargas,,ATLETICO PARANAENSE,Normal Goal,1492340
24/08/2026,Serie A Brasil,2026,BOTAFOGO,ATLETICO PARANAENSE,85,2P,S. Rodriguez,,,BOTAFOGO,Normal Goal,1492340
24/08/2026,Serie A Brasil,2026,BOTAFOGO,ATLETICO PARANAENSE,90,2P,S. Rodriguez,Danilo Pereira,,BOTAFOGO,Normal Goal,1492340
29/08/2026,Serie A Brasil,2026,ATLETICO-MG,VITORIA,25,1P,T. Borbas,Reinier,,ATLETICO-MG,Normal Goal,1492351
29/08/2026,Serie A Brasil,2026,ATLETICO-MG,VITORIA,63,2P,Reinier,,,ATLETICO-MG,Normal Goal,1492351
29/08/2026,Serie A Brasil,2026,ATLETICO-MG,VITORIA,87,2P,Erick,,,VITORIA,Normal Goal,1492351
29/08/2026,Serie A Brasil,2026,SAO PAULO,RB BRAGANTINO,14,1P,Luciano,,,SAO PAULO,Penalty,1492358
29/08/2026,Serie A Brasil,2026,SAO PAULO,RB BRAGANTINO,45,1P,G. Santana,,,SAO PAULO,Normal Goal,1492358
29/08/2026,Serie A Brasil,2026,SAO PAULO,RB BRAGANTINO,90,2P,Fernando Santos,H. Mosquera,,RB BRAGANTINO,Normal Goal,1492358
30/08/2026,Serie A Brasil,2026,VASCO DA GAMA,CRUZEIRO,33,1P,Tche Tche,,,VASCO DA GAMA,Normal Goal,1492359
30/08/2026,Serie A Brasil,2026,VASCO DA GAMA,CRUZEIRO,55,2P,Lucas Freitas,Lucas Piton,,VASCO DA GAMA,Normal Goal,1492359
30/08/2026,Serie A Brasil,2026,VASCO DA GAMA,CRUZEIRO,90,2P,David,Ramon Rique,,VASCO DA GAMA,Normal Goal,1492359
30/08/2026,Serie A Brasil,2026,VASCO DA GAMA,CRUZEIRO,90,2P,Felipe Morais,Matheus Pereira,,CRUZEIRO,Normal Goal,1492359
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,35,1P,Leozinho,S. Mendoza,,ATLETICO PARANAENSE,Normal Goal,1492350
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,38,1P,Hulk,,,FLUMINENSE,Normal Goal,1492350
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,48,2P,G. Benavidez,,,ATLETICO PARANAENSE,Normal Goal,1492350
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,64,2P,A. Canobbio,,,FLUMINENSE,Normal Goal,1492350
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,78,2P,Ignacio,Hulk,,FLUMINENSE,Normal Goal,1492350
30/08/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLUMINENSE,90,2P,K. Viveros,,,ATLETICO PARANAENSE,Penalty,1492350
30/08/2026,Serie A Brasil,2026,FLAMENGO,BOTAFOGO,13,1P,Samuel Lino,Jorginho,,FLAMENGO,Normal Goal,1492354
30/08/2026,Serie A Brasil,2026,FLAMENGO,BOTAFOGO,86,2P,Samuel Lino,J. Carrascal,,FLAMENGO,Normal Goal,1492354
30/08/2026,Serie A Brasil,2026,FLAMENGO,BOTAFOGO,89,2P,J. Carrascal,Everton,,FLAMENGO,Normal Goal,1492354
30/08/2026,Serie A Brasil,2026,CORINTHIANS,SANTOS,33,1P,C. Oliva,,,SANTOS,Normal Goal,1492353
30/08/2026,Serie A Brasil,2026,GREMIO,CHAPECOENSE-SC,15,1P,Mauricio Garcez,Giovanni Augusto,,CHAPECOENSE-SC,Normal Goal,1492355
30/08/2026,Serie A Brasil,2026,GREMIO,CHAPECOENSE-SC,18,1P,Gustavo Martins,J. Enamorado,,GREMIO,Normal Goal,1492355
30/08/2026,Serie A Brasil,2026,GREMIO,CHAPECOENSE-SC,28,1P,C. Pavon,,,GREMIO,Normal Goal,1492355
30/08/2026,Serie A Brasil,2026,GREMIO,CHAPECOENSE-SC,56,2P,Gustavo Martins,C. Pavon,,GREMIO,Normal Goal,1492355
30/08/2026,Serie A Brasil,2026,MIRASSOL,PALMEIRAS,50,2P,Eduardo,Igor Formiga,,MIRASSOL,Normal Goal,1492356
30/08/2026,Serie A Brasil,2026,MIRASSOL,PALMEIRAS,75,2P,Mauricio,G. Gomez,,PALMEIRAS,Normal Goal,1492356
30/08/2026,Serie A Brasil,2026,MIRASSOL,PALMEIRAS,81,2P,,,,MIRASSOL,Normal Goal,1492356
30/08/2026,Serie A Brasil,2026,BAHIA,INTERNACIONAL,16,1P,Alan Patrick,Thiago Maia,,INTERNACIONAL,Normal Goal,1492352
30/08/2026,Serie A Brasil,2026,BAHIA,INTERNACIONAL,23,1P,Erick Pulga,Nicolas Acevedo,,BAHIA,Normal Goal,1492352
30/08/2026,Serie A Brasil,2026,BAHIA,INTERNACIONAL,42,1P,Erick Pulga,A. Veliz,,BAHIA,Normal Goal,1492352
30/08/2026,Serie A Brasil,2026,BAHIA,INTERNACIONAL,45,1P,Erick,,,BAHIA,Normal Goal,1492352
30/08/2026,Serie A Brasil,2026,BAHIA,INTERNACIONAL,52,2P,Vitinho,Alan Patrick,,INTERNACIONAL,Normal Goal,1492352
31/08/2026,Serie A Brasil,2026,REMO,CORITIBA,47,2P,Ze Welison,,,CORITIBA,Own Goal,1492357
31/08/2026,Serie A Brasil,2026,REMO,CORITIBA,61,2P,Ze Ricardo,D. Tchamba,,REMO,Normal Goal,1492357
31/08/2026,Serie A Brasil,2026,REMO,CORITIBA,64,2P,Yago Pikachu,Yago Pikachu,,REMO,Missed Penalty,1492357
31/08/2026,Serie A Brasil,2026,REMO,CORITIBA,64,2P,Yago Pikachu,,,REMO,Normal Goal,1492357
31/08/2026,Serie A Brasil,2026,REMO,CORITIBA,76,2P,Fabinho,Paulo Roberto,,CORITIBA,Normal Goal,1492357
31/08/2026,Serie A Brasil,2026,REMO,CORITIBA,90,2P,Pedro Rocha,S. Gomez,,CORITIBA,Normal Goal,1492357
21/03/2026,Serie B Brasil,2026,VILA NOVA,CRB,17,1P,Mikael,,,CRB,Normal Goal,1520609
21/03/2026,Serie B Brasil,2026,VILA NOVA,CRB,48,2P,Dellatorre,,,VILA NOVA,Normal Goal,1520609
21/03/2026,Serie B Brasil,2026,VILA NOVA,CRB,62,2P,Dudu,,,VILA NOVA,Normal Goal,1520609
21/03/2026,Serie B Brasil,2026,VILA NOVA,CRB,90,2P,João Neto,,,CRB,Normal Goal,1520609
21/03/2026,Serie B Brasil,2026,CEARA,SÃO BERNARDO,7,1P,Vinicius Zanocelo,,,CEARA,Penalty,1520603
21/03/2026,Serie B Brasil,2026,CEARA,SÃO BERNARDO,55,2P,Pará,Lucas Rian,,SÃO BERNARDO,Normal Goal,1520603
21/03/2026,Serie B Brasil,2026,OPERARIO-PR,ATLETICO GOIANIENSE,23,1P,Pablo,,,OPERARIO-PR,Normal Goal,1520608
22/03/2026,Serie B Brasil,2026,AVAI,JUVENTUDE,37,1P,Felipe Avenatti,Thayllon Roberth,,AVAI,Normal Goal,1520601
22/03/2026,Serie B Brasil,2026,AVAI,JUVENTUDE,75,2P,Walace dos Santos França,,,AVAI,Normal Goal,1520601
22/03/2026,Serie B Brasil,2026,NAUTICO RECIFE,CRICIUMA,6,1P,Waguininho,Marcelo Hermes,,CRICIUMA,Normal Goal,1520606
22/03/2026,Serie B Brasil,2026,GOIAS,AMERICA MINEIRO,9,1P,Anselmo Ramon,,,GOIAS,Penalty,1520605
22/03/2026,Serie B Brasil,2026,GOIAS,AMERICA MINEIRO,31,1P,Tadeu,,,GOIAS,Penalty,1520605
22/03/2026,Serie B Brasil,2026,GOIAS,AMERICA MINEIRO,86,2P,Gegê,Juninho,,GOIAS,Normal Goal,1520605
22/03/2026,Serie B Brasil,2026,GOIAS,AMERICA MINEIRO,90,2P,Gonzalo Mastriani,Willian Bigode,,AMERICA MINEIRO,Normal Goal,1520605
22/03/2026,Serie B Brasil,2026,ATHLETIC CLUB,PONTE PRETA,27,1P,Ian Luccas,,,ATHLETIC CLUB,Normal Goal,1520600
22/03/2026,Serie B Brasil,2026,ATHLETIC CLUB,PONTE PRETA,45,1P,Jota,,,ATHLETIC CLUB,Normal Goal,1520600
22/03/2026,Serie B Brasil,2026,ATHLETIC CLUB,PONTE PRETA,45,1P,Bryan Borges,Brandão,,PONTE PRETA,Normal Goal,1520600
22/03/2026,Serie B Brasil,2026,NOVORIZONTINO,LONDRINA,48,2P,Bruno Santos,Vitinho,,LONDRINA,Normal Goal,1520607
22/03/2026,Serie B Brasil,2026,NOVORIZONTINO,LONDRINA,57,2P,Lucas Marques,Iago,,LONDRINA,Normal Goal,1520607
22/03/2026,Serie B Brasil,2026,NOVORIZONTINO,LONDRINA,89,2P,André Luiz,,,LONDRINA,Normal Goal,1520607
22/03/2026,Serie B Brasil,2026,NOVORIZONTINO,LONDRINA,90,2P,Carlão,,,NOVORIZONTINO,Normal Goal,1520607
01/04/2026,Serie B Brasil,2026,AMERICA MINEIRO,BOTAFOGO SP,8,1P,Gonzalo Mastriani,Willian Bigode,,AMERICA MINEIRO,Normal Goal,1520610
01/04/2026,Serie B Brasil,2026,AMERICA MINEIRO,BOTAFOGO SP,32,1P,Everton Morelli,Rafael Gava,,BOTAFOGO SP,Normal Goal,1520610
01/04/2026,Serie B Brasil,2026,AMERICA MINEIRO,BOTAFOGO SP,59,2P,Zé Hugo,Patrick Brey,,BOTAFOGO SP,Normal Goal,1520610
01/04/2026,Serie B Brasil,2026,SPORT RECIFE,VILA NOVA,59,2P,Janderson,Ryan Lima,,VILA NOVA,Normal Goal,1520619
01/04/2026,Serie B Brasil,2026,SPORT RECIFE,VILA NOVA,78,2P,Perotti,Felipinho,,SPORT RECIFE,Normal Goal,1520619
01/04/2026,Serie B Brasil,2026,ATLETICO GOIANIENSE,NAUTICO RECIFE,41,1P,Leo Jacó,Guilherme Marques,,ATLETICO GOIANIENSE,Normal Goal,1520611
01/04/2026,Serie B Brasil,2026,ATLETICO GOIANIENSE,NAUTICO RECIFE,78,2P,Vinícius,Yuri,,NAUTICO RECIFE,Normal Goal,1520611
01/04/2026,Serie B Brasil,2026,ATLETICO GOIANIENSE,NAUTICO RECIFE,82,2P,Igor Fernandes,Dodô,,NAUTICO RECIFE,Normal Goal,1520611
01/04/2026,Serie B Brasil,2026,LONDRINA,GOIAS,33,1P,Bruno Santos,,,LONDRINA,Normal Goal,1520616
01/04/2026,Serie B Brasil,2026,LONDRINA,GOIAS,38,1P,Anselmo Ramon,,,GOIAS,Normal Goal,1520616
01/04/2026,Serie B Brasil,2026,LONDRINA,GOIAS,59,2P,Iago,Bruno Santos,,LONDRINA,Normal Goal,1520616
01/04/2026,Serie B Brasil,2026,LONDRINA,GOIAS,90,2P,Esli García,,,GOIAS,Normal Goal,1520616
02/04/2026,Serie B Brasil,2026,PONTE PRETA,CEARA,53,2P,Luis Phelipe,,,PONTE PRETA,Normal Goal,1520617
02/04/2026,Serie B Brasil,2026,PONTE PRETA,CEARA,81,2P,Sanchez,Giulio,,CEARA,Normal Goal,1520617
02/04/2026,Serie B Brasil,2026,CRICIUMA,ATHLETIC CLUB,2,1P,R. Tavares,,,ATHLETIC CLUB,Normal Goal,1520613
02/04/2026,Serie B Brasil,2026,CRICIUMA,ATHLETIC CLUB,61,2P,Jhonata Robert,,,CRICIUMA,Penalty,1520613
02/04/2026,Serie B Brasil,2026,CRB,AVAI,85,2P,Walace Franca,Allyson,,AVAI,Normal Goal,1520612
02/04/2026,Serie B Brasil,2026,SÃO BERNARDO,OPERARIO-PR,2,1P,Romisson,Fabrício Daniel,,SÃO BERNARDO,Normal Goal,1520618
02/04/2026,Serie B Brasil,2026,SÃO BERNARDO,OPERARIO-PR,41,1P,Pablo,Mikael Doka,,OPERARIO-PR,Normal Goal,1520618
02/04/2026,Serie B Brasil,2026,SÃO BERNARDO,OPERARIO-PR,84,2P,Gabriel Boschilia,Aylon,,OPERARIO-PR,Normal Goal,1520618
04/04/2026,Serie B Brasil,2026,FORTALEZA EC,JUVENTUDE,18,1P,Maílton,,,FORTALEZA EC,Penalty,1520624
04/04/2026,Serie B Brasil,2026,FORTALEZA EC,JUVENTUDE,45,1P,Luan Martins Gonçalves,,,FORTALEZA EC,Own Goal,1520624
04/04/2026,Serie B Brasil,2026,FORTALEZA EC,JUVENTUDE,50,2P,Alan Kardec,Manuel Castro,,JUVENTUDE,Normal Goal,1520624
04/04/2026,Serie B Brasil,2026,NAUTICO RECIFE,PONTE PRETA,78,2P,Vinícius,,,NAUTICO RECIFE,Penalty,1520627
04/04/2026,Serie B Brasil,2026,CUIABA,CEARA,61,2P,Rodrigo,,,CUIABA,Missed Penalty,1520623
04/04/2026,Serie B Brasil,2026,CUIABA,CEARA,71,2P,Juan Alano,Wendel Silva,,CEARA,Normal Goal,1520623
04/04/2026,Serie B Brasil,2026,CUIABA,CEARA,79,2P,Juan Alano,João Gabriel,,CEARA,Normal Goal,1520623
04/04/2026,Serie B Brasil,2026,CUIABA,CEARA,90,2P,Mateus Santos,,,CUIABA,Missed Penalty,1520623
04/04/2026,Serie B Brasil,2026,VILA NOVA,ATLETICO GOIANIENSE,33,1P,Marrony,Geovany Soares,,ATLETICO GOIANIENSE,Normal Goal,1520629
04/04/2026,Serie B Brasil,2026,VILA NOVA,ATLETICO GOIANIENSE,65,2P,Marquinhos Gabriel,,,VILA NOVA,Penalty,1520629
04/04/2026,Serie B Brasil,2026,VILA NOVA,ATLETICO GOIANIENSE,88,2P,Gustavo Puskas Pinheiro Lemos,,,VILA NOVA,Normal Goal,1520629
04/04/2026,Serie B Brasil,2026,LONDRINA,SPORT RECIFE,22,1P,Bruno Santos,,,LONDRINA,Normal Goal,1520626
04/04/2026,Serie B Brasil,2026,LONDRINA,SPORT RECIFE,67,2P,Chrystian Barletta,,,SPORT RECIFE,Penalty,1520626
04/04/2026,Serie B Brasil,2026,LONDRINA,SPORT RECIFE,87,2P,Perotti,Augusto Pucci,,SPORT RECIFE,Normal Goal,1520626
05/04/2026,Serie B Brasil,2026,NOVORIZONTINO,CRB,74,2P,Carlão,Rômulo,,NOVORIZONTINO,Normal Goal,1520628
05/04/2026,Serie B Brasil,2026,NOVORIZONTINO,CRB,90,2P,Dadá Belmonte,Diogo Hereda,,CRB,Normal Goal,1520628
05/04/2026,Serie B Brasil,2026,ATHLETIC CLUB,AMERICA MINEIRO,37,1P,Ronaldo Tavares,Ruan Lucas de Assis,,ATHLETIC CLUB,Normal Goal,1520620
05/04/2026,Serie B Brasil,2026,ATHLETIC CLUB,AMERICA MINEIRO,82,2P,Gonzalo Mastriani,,,AMERICA MINEIRO,Normal Goal,1520620
05/04/2026,Serie B Brasil,2026,BOTAFOGO SP,SÃO BERNARDO,4,1P,Hygor,,,BOTAFOGO SP,Normal Goal,1520622
05/04/2026,Serie B Brasil,2026,BOTAFOGO SP,SÃO BERNARDO,49,2P,Rodrigo Ferreira,Pedro Vitor,,SÃO BERNARDO,Normal Goal,1520622
05/04/2026,Serie B Brasil,2026,BOTAFOGO SP,SÃO BERNARDO,90,2P,Daniel Amorim,Echaporã,,SÃO BERNARDO,Normal Goal,1520622
07/04/2026,Serie B Brasil,2026,GOIAS,CRICIUMA,58,2P,Cadu,Anselmo Ramon,,GOIAS,Normal Goal,1520625
10/04/2026,Serie B Brasil,2026,CRICIUMA,BOTAFOGO SP,90,2P,Rómulo Otero,,,CRICIUMA,Normal Goal,1520634
11/04/2026,Serie B Brasil,2026,JUVENTUDE,GOIAS,39,1P,Luiz Felipe,,,JUVENTUDE,Own Goal,1520635
11/04/2026,Serie B Brasil,2026,JUVENTUDE,GOIAS,60,2P,Alan Kardec,Wadson,,JUVENTUDE,Normal Goal,1520635
11/04/2026,Serie B Brasil,2026,SPORT RECIFE,AVAI,19,1P,Luiz Henrique,,,AVAI,Penalty,1520639
11/04/2026,Serie B Brasil,2026,SPORT RECIFE,AVAI,45,1P,Chrystian Barletta,,,SPORT RECIFE,Penalty,1520639
11/04/2026,Serie B Brasil,2026,SPORT RECIFE,AVAI,89,2P,de Pena Carlos,Marlon Douglas,,SPORT RECIFE,Normal Goal,1520639
11/04/2026,Serie B Brasil,2026,SPORT RECIFE,AVAI,90,2P,Sorriso,Ze Ricardo,,AVAI,Normal Goal,1520639
11/04/2026,Serie B Brasil,2026,PONTE PRETA,VILA NOVA,38,1P,Ryan,Janderson,,VILA NOVA,Normal Goal,1520637
11/04/2026,Serie B Brasil,2026,CEARA,NAUTICO RECIFE,47,2P,Fernandinho,,,CEARA,Normal Goal,1520632
12/04/2026,Serie B Brasil,2026,AMERICA MINEIRO,NOVORIZONTINO,71,2P,Diego Galo,Juninho,,NOVORIZONTINO,Normal Goal,1520630
12/04/2026,Serie B Brasil,2026,AMERICA MINEIRO,NOVORIZONTINO,74,2P,Sander,,,NOVORIZONTINO,Normal Goal,1520630
12/04/2026,Serie B Brasil,2026,AMERICA MINEIRO,NOVORIZONTINO,90,2P,Tavinho,Juninho,,NOVORIZONTINO,Normal Goal,1520630
12/04/2026,Serie B Brasil,2026,SÃO BERNARDO,FORTALEZA EC,87,2P,J. B. Miritello,,,FORTALEZA EC,Normal Goal,1520638
12/04/2026,Serie B Brasil,2026,CRB,ATHLETIC CLUB,21,1P,Pedro Castro,Hereda,,CRB,Normal Goal,1520633
12/04/2026,Serie B Brasil,2026,CRB,ATHLETIC CLUB,45,1P,Douglas Baggio,,,CRB,Penalty,1520633
12/04/2026,Serie B Brasil,2026,CRB,ATHLETIC CLUB,49,2P,R. Tavares,Jota,,ATHLETIC CLUB,Normal Goal,1520633
12/04/2026,Serie B Brasil,2026,CRB,ATHLETIC CLUB,79,2P,R. Tavares,Zeca,,ATHLETIC CLUB,Normal Goal,1520633
12/04/2026,Serie B Brasil,2026,CRB,ATHLETIC CLUB,90,2P,R. Tavares,,,ATHLETIC CLUB,Penalty,1520633
12/04/2026,Serie B Brasil,2026,ATLETICO GOIANIENSE,LONDRINA,21,1P,Guilherme Lopes,Ewerthon,,ATLETICO GOIANIENSE,Normal Goal,1520631
12/04/2026,Serie B Brasil,2026,ATLETICO GOIANIENSE,LONDRINA,86,2P,Leo Jacó,Guilherme Marques,,ATLETICO GOIANIENSE,Normal Goal,1520631
12/04/2026,Serie B Brasil,2026,ATLETICO GOIANIENSE,LONDRINA,90,2P,Emiliano Rodriguez,Weverton,,LONDRINA,Normal Goal,1520631
18/04/2026,Serie B Brasil,2026,NAUTICO RECIFE,SÃO BERNARDO,3,1P,Vinícius,,,NAUTICO RECIFE,Missed Penalty,1520647
18/04/2026,Serie B Brasil,2026,NAUTICO RECIFE,SÃO BERNARDO,64,2P,Pedro Vitor,,,SÃO BERNARDO,Normal Goal,1520647
18/04/2026,Serie B Brasil,2026,NAUTICO RECIFE,SÃO BERNARDO,81,2P,Foguinho,Helder Maciel,,SÃO BERNARDO,Normal Goal,1520647
18/04/2026,Serie B Brasil,2026,NAUTICO RECIFE,SÃO BERNARDO,88,2P,Pablo Dyego,Echaporã,,SÃO BERNARDO,Normal Goal,1520647
18/04/2026,Serie B Brasil,2026,VILA NOVA,OPERARIO-PR,19,1P,Rafael Silva,,,VILA NOVA,Normal Goal,1520649
18/04/2026,Serie B Brasil,2026,VILA NOVA,OPERARIO-PR,43,1P,Vinícius Diniz,Gabriel Boschilia,,OPERARIO-PR,Normal Goal,1520649
