fixture_id,League,Season,Date,Home,Away,FTHG,FTAG,Result,Round
997527,Super Liga Malasia,2023/2024,2023-07-09,Pdrm,Kedah,0,2,0-2,Regular Season - 16
997530,Super Liga Malasia,2023/2024,2023-07-14,Kelantan FA,Johor Darul Takzim FC,0,5,0-5,Regular Season - 17
997529,Super Liga Malasia,2023/2024,2023-07-14,Kedah,Kelantan United,3,1,3-1,Regular Season - 17
997439,Super Liga Malasia,2023/2024,2023-07-15,Kuala Lumpur FA,Negeri Sembilan,1,1,1-1,Regular Season - 17
997532,Super Liga Malasia,2023/2024,2023-07-15,Sabah FA,Pahang,4,0,4-0,Regular Season - 17
997533,Super Liga Malasia,2023/2024,2023-07-15,Selangor,Penang,3,0,3-0,Regular Season - 17
997535,Super Liga Malasia,2023/2024,2023-07-16,Kuching FA,Perak,1,2,1-2,Regular Season - 17
997534,Super Liga Malasia,2023/2024,2023-07-16,Pdrm,Terengganu,0,0,0-0,Regular Season - 17
997513,Super Liga Malasia,2023/2024,2023-07-21,Kuching FA,Kelantan FA,2,2,2-2,Regular Season - 14
997481,Super Liga Malasia,2023/2024,2023-07-23,Selangor,Sabah FA,1,0,1-0,Regular Season - 23
997536,Super Liga Malasia,2023/2024,2023-07-28,Terengganu,Negeri Sembilan,1,1,1-1,Regular Season - 18
997537,Super Liga Malasia,2023/2024,2023-07-28,Kelantan United,Pdrm,2,2,2-2,Regular Season - 18
997538,Super Liga Malasia,2023/2024,2023-07-29,Kuala Lumpur FA,Kelantan FA,5,1,5-1,Regular Season - 18
997540,Super Liga Malasia,2023/2024,2023-07-29,Kuching FA,Kedah,0,1,0-1,Regular Season - 18
997539,Super Liga Malasia,2023/2024,2023-07-29,Johor Darul Takzim FC,Selangor,2,0,2-0,Regular Season - 18
997541,Super Liga Malasia,2023/2024,2023-07-30,Pahang,Perak,1,0,1-0,Regular Season - 18
997542,Super Liga Malasia,2023/2024,2023-07-30,Penang,Sabah FA,1,2,1-2,Regular Season - 18
997545,Super Liga Malasia,2023/2024,2023-08-08,Selangor,Kuala Lumpur FA,2,0,2-0,Regular Season - 19
997544,Super Liga Malasia,2023/2024,2023-08-08,Kedah,Pahang,2,0,2-0,Regular Season - 19
997543,Super Liga Malasia,2023/2024,2023-08-08,Kelantan United,Terengganu,1,4,1-4,Regular Season - 19
997546,Super Liga Malasia,2023/2024,2023-08-09,Sabah FA,Johor Darul Takzim FC,1,5,1-5,Regular Season - 19
997547,Super Liga Malasia,2023/2024,2023-08-09,Kelantan FA,Negeri Sembilan,2,0,2-0,Regular Season - 19
997549,Super Liga Malasia,2023/2024,2023-08-09,Perak,Penang,3,1,3-1,Regular Season - 19
997462,Super Liga Malasia,2023/2024,2023-08-13,Sabah FA,Kuala Lumpur FA,3,2,3-2,Regular Season - 20
997553,Super Liga Malasia,2023/2024,2023-08-13,Johor Darul Takzim FC,Perak,5,0,5-0,Regular Season - 20
997556,Super Liga Malasia,2023/2024,2023-08-14,Kelantan FA,Terengganu,0,8,0-8,Regular Season - 20
997554,Super Liga Malasia,2023/2024,2023-08-14,Negeri Sembilan,Selangor,0,4,0-4,Regular Season - 20
997552,Super Liga Malasia,2023/2024,2023-08-22,Penang,Kedah,1,2,1-2,Regular Season - 20
997557,Super Liga Malasia,2023/2024,2023-08-25,Kelantan FA,Selangor,2,11,2-11,Regular Season - 21
997559,Super Liga Malasia,2023/2024,2023-08-26,Kuching FA,Terengganu,0,2,0-2,Regular Season - 21
997558,Super Liga Malasia,2023/2024,2023-08-26,Sabah FA,Negeri Sembilan,3,1,3-1,Regular Season - 21
997561,Super Liga Malasia,2023/2024,2023-08-26,Kedah,Johor Darul Takzim FC,3,3,3-3,Regular Season - 21
997562,Super Liga Malasia,2023/2024,2023-08-27,Pdrm,Penang,3,0,3-0,Regular Season - 21
997560,Super Liga Malasia,2023/2024,2023-08-27,Perak,Kuala Lumpur FA,0,4,0-4,Regular Season - 21
997563,Super Liga Malasia,2023/2024,2023-08-27,Kelantan United,Pahang,1,5,1-5,Regular Season - 21
997550,Super Liga Malasia,2023/2024,2023-09-04,Kelantan United,Kuching FA,2,1,2-1,Regular Season - 20
997564,Super Liga Malasia,2023/2024,2023-09-27,Johor Darul Takzim FC,Pdrm,4,0,4-0,Regular Season - 22
997565,Super Liga Malasia,2023/2024,2023-09-29,Terengganu,Selangor,0,4,0-4,Regular Season - 22
997567,Super Liga Malasia,2023/2024,2023-09-30,Kuala Lumpur FA,Kedah,0,1,0-1,Regular Season - 22
997568,Super Liga Malasia,2023/2024,2023-09-30,Pahang,Kuching FA,3,2,3-2,Regular Season - 22
997569,Super Liga Malasia,2023/2024,2023-10-01,Negeri Sembilan,Perak,0,1,0-1,Regular Season - 22
997570,Super Liga Malasia,2023/2024,2023-10-01,Kelantan United,Penang,1,0,1-0,Regular Season - 22
997548,Super Liga Malasia,2023/2024,2023-10-08,Pdrm,Kuching FA,1,1,1-1,Regular Season - 19
997574,Super Liga Malasia,2023/2024,2023-10-27,Pdrm,Kuala Lumpur FA,2,0,2-0,Regular Season - 23
997573,Super Liga Malasia,2023/2024,2023-10-28,Kedah,Negeri Sembilan,3,0,3-0,Regular Season - 23
997576,Super Liga Malasia,2023/2024,2023-10-28,Kelantan United,Johor Darul Takzim FC,0,2,0-2,Regular Season - 23
997571,Super Liga Malasia,2023/2024,2023-10-28,Kuching FA,Penang,0,0,0-0,Regular Season - 23
997572,Super Liga Malasia,2023/2024,2023-10-28,Perak,Kelantan FA,8,0,8-0,Regular Season - 23
997577,Super Liga Malasia,2023/2024,2023-10-29,Pahang,Terengganu,2,2,2-2,Regular Season - 23
997551,Super Liga Malasia,2023/2024,2023-11-08,Pahang,Pdrm,2,3,2-3,Regular Season - 20
997566,Super Liga Malasia,2023/2024,2023-11-20,Kelantan FA,Sabah FA,0,7,0-7,Regular Season - 22
997578,Super Liga Malasia,2023/2024,2023-11-23,Johor Darul Takzim FC,Kuching FA,2,0,2-0,Regular Season - 24
997579,Super Liga Malasia,2023/2024,2023-11-24,Terengganu,Sabah FA,0,4,0-4,Regular Season - 24
997581,Super Liga Malasia,2023/2024,2023-11-25,Selangor,Perak,4,0,4-0,Regular Season - 24
997582,Super Liga Malasia,2023/2024,2023-11-25,Negeri Sembilan,Pdrm,2,0,2-0,Regular Season - 24
997583,Super Liga Malasia,2023/2024,2023-11-26,Penang,Pahang,3,2,3-2,Regular Season - 24
997580,Super Liga Malasia,2023/2024,2023-11-26,Kelantan FA,Kedah,1,6,1-6,Regular Season - 24
997584,Super Liga Malasia,2023/2024,2023-11-26,Kuala Lumpur FA,Kelantan United,3,0,3-0,Regular Season - 24
997585,Super Liga Malasia,2023/2024,2023-12-01,Kelantan United,Negeri Sembilan,0,4,0-4,Regular Season - 25
997586,Super Liga Malasia,2023/2024,2023-12-02,Kedah,Selangor,0,1,0-1,Regular Season - 25
997589,Super Liga Malasia,2023/2024,2023-12-03,Penang,Terengganu,1,1,1-1,Regular Season - 25
997590,Super Liga Malasia,2023/2024,2023-12-03,Pahang,Johor Darul Takzim FC,0,2,0-2,Regular Season - 25
997591,Super Liga Malasia,2023/2024,2023-12-03,Perak,Sabah FA,0,1,0-1,Regular Season - 25
997587,Super Liga Malasia,2023/2024,2023-12-10,Kuching FA,Kuala Lumpur FA,2,3,2-3,Regular Season - 25
997588,Super Liga Malasia,2023/2024,2023-12-10,Pdrm,Kelantan FA,7,2,7-2,Regular Season - 25
997598,Super Liga Malasia,2023/2024,2023-12-16,Johor Darul Takzim FC,Penang,8,0,8-0,Regular Season - 26
997595,Super Liga Malasia,2023/2024,2023-12-16,Kelantan FA,Kelantan United,2,6,2-6,Regular Season - 26
997597,Super Liga Malasia,2023/2024,2023-12-16,Kuala Lumpur FA,Pahang,0,0,0-0,Regular Season - 26
997596,Super Liga Malasia,2023/2024,2023-12-17,Negeri Sembilan,Kuching FA,1,4,1-4,Regular Season - 26
997593,Super Liga Malasia,2023/2024,2023-12-17,Sabah FA,Kedah,2,0,2-0,Regular Season - 26
997592,Super Liga Malasia,2023/2024,2023-12-17,Terengganu,Perak,3,0,3-0,Regular Season - 26
997594,Super Liga Malasia,2023/2024,2023-12-17,Selangor,Pdrm,3,1,3-1,Regular Season - 26
1194462,Super Liga Malasia,2024/2025,2024-05-10,Johor Darul Takzim FC,Selangor,3,0,3-0,Regular Season - 1
1194463,Super Liga Malasia,2024/2025,2024-05-11,Pdrm,Kedah,0,1,0-1,Regular Season - 1
1194464,Super Liga Malasia,2024/2025,2024-05-11,Pahang,Kelantan United,1,0,1-0,Regular Season - 1
1194465,Super Liga Malasia,2024/2025,2024-05-11,Terengganu,Perak,3,1,3-1,Regular Season - 1
1194466,Super Liga Malasia,2024/2025,2024-05-12,Sabah FA,Penang,0,0,0-0,Regular Season - 1
1194467,Super Liga Malasia,2024/2025,2024-05-12,Kuala Lumpur FA,Kuching FA,1,1,1-1,Regular Season - 1
1194468,Super Liga Malasia,2024/2025,2024-05-17,Kelantan United,Sabah FA,2,3,2-3,Regular Season - 2
1194469,Super Liga Malasia,2024/2025,2024-05-18,Johor Darul Takzim FC,Negeri Sembilan,3,1,3-1,Regular Season - 2
1194470,Super Liga Malasia,2024/2025,2024-05-18,Selangor,Kedah,1,0,1-0,Regular Season - 2
1194471,Super Liga Malasia,2024/2025,2024-05-18,Perak,Pdrm,2,3,2-3,Regular Season - 2
1194472,Super Liga Malasia,2024/2025,2024-05-19,Kuching FA,Pahang,2,2,2-2,Regular Season - 2
1194473,Super Liga Malasia,2024/2025,2024-05-19,Penang,Terengganu,0,0,0-0,Regular Season - 2
1194474,Super Liga Malasia,2024/2025,2024-05-24,Terengganu,Kelantan United,3,0,3-0,Regular Season - 3
1194475,Super Liga Malasia,2024/2025,2024-05-24,Kedah,Perak,0,2,0-2,Regular Season - 3
1194476,Super Liga Malasia,2024/2025,2024-05-25,Kuala Lumpur FA,Johor Darul Takzim FC,1,5,1-5,Regular Season - 3
1194477,Super Liga Malasia,2024/2025,2024-05-25,Sabah FA,Kuching FA,2,1,2-1,Regular Season - 3
1194478,Super Liga Malasia,2024/2025,2024-05-25,Pdrm,Penang,1,1,1-1,Regular Season - 3
1194479,Super Liga Malasia,2024/2025,2024-05-26,Selangor,Negeri Sembilan,4,0,4-0,Regular Season - 3
1194480,Super Liga Malasia,2024/2025,2024-06-21,Negeri Sembilan,Kuala Lumpur FA,0,3,0-3,Regular Season - 4
1194481,Super Liga Malasia,2024/2025,2024-06-22,Johor Darul Takzim FC,Pahang,3,0,3-0,Regular Season - 4
1194482,Super Liga Malasia,2024/2025,2024-06-22,Kuching FA,Terengganu,1,1,1-1,Regular Season - 4
1194483,Super Liga Malasia,2024/2025,2024-06-22,Penang,Kedah,0,1,0-1,Regular Season - 4
1194484,Super Liga Malasia,2024/2025,2024-06-23,Selangor,Perak,2,1,2-1,Regular Season - 4
1194485,Super Liga Malasia,2024/2025,2024-06-23,Kelantan United,Pdrm,1,0,1-0,Regular Season - 4
1194486,Super Liga Malasia,2024/2025,2024-07-12,Kuching FA,Pdrm,2,0,2-0,Regular Season - 5
1194487,Super Liga Malasia,2024/2025,2024-07-12,Kedah,Kelantan United,3,0,3-0,Regular Season - 5
1194488,Super Liga Malasia,2024/2025,2024-07-13,Pahang,Negeri Sembilan,0,2,0-2,Regular Season - 5
1194489,Super Liga Malasia,2024/2025,2024-07-13,Sabah FA,Johor Darul Takzim FC,1,3,1-3,Regular Season - 5
1194490,Super Liga Malasia,2024/2025,2024-07-13,Perak,Penang,0,2,0-2,Regular Season - 5
1194491,Super Liga Malasia,2024/2025,2024-07-14,Kuala Lumpur FA,Selangor,1,0,1-0,Regular Season - 5
1194495,Super Liga Malasia,2024/2025,2024-07-25,Sabah FA,Negeri Sembilan,2,0,2-0,Regular Season - 6
1194492,Super Liga Malasia,2024/2025,2024-07-26,Johor Darul Takzim FC,Terengganu,4,0,4-0,Regular Season - 6
1194494,Super Liga Malasia,2024/2025,2024-07-26,Kedah,Kuching FA,1,1,1-1,Regular Season - 6
1194493,Super Liga Malasia,2024/2025,2024-07-26,Kelantan United,Perak,1,3,1-3,Regular Season - 6
1194496,Super Liga Malasia,2024/2025,2024-07-27,Selangor,Penang,4,1,4-1,Regular Season - 6
1194497,Super Liga Malasia,2024/2025,2024-07-27,Kuala Lumpur FA,Pahang,0,0,0-0,Regular Season - 6
1194499,Super Liga Malasia,2024/2025,2024-07-30,Perak,Kuching FA,1,2,1-2,Regular Season - 7
1194500,Super Liga Malasia,2024/2025,2024-07-30,Terengganu,Negeri Sembilan,3,2,3-2,Regular Season - 7
1194498,Super Liga Malasia,2024/2025,2024-07-31,Kuala Lumpur FA,Sabah FA,3,0,3-0,Regular Season - 7
1194501,Super Liga Malasia,2024/2025,2024-07-31,Pahang,Selangor,1,1,1-1,Regular Season - 7
1194502,Super Liga Malasia,2024/2025,2024-07-31,Pdrm,Johor Darul Takzim FC,1,1,1-1,Regular Season - 7
1194503,Super Liga Malasia,2024/2025,2024-08-01,Penang,Kelantan United,3,0,3-0,Regular Season - 7
1194504,Super Liga Malasia,2024/2025,2024-08-09,Johor Darul Takzim FC,Kedah,6,0,6-0,Regular Season - 8
1194505,Super Liga Malasia,2024/2025,2024-08-09,Pahang,Sabah FA,2,3,2-3,Regular Season - 8
1194506,Super Liga Malasia,2024/2025,2024-08-10,Selangor,Kelantan United,2,0,2-0,Regular Season - 8
1194507,Super Liga Malasia,2024/2025,2024-08-10,Kuala Lumpur FA,Terengganu,0,2,0-2,Regular Season - 8
1194508,Super Liga Malasia,2024/2025,2024-08-11,Kuching FA,Penang,2,2,2-2,Regular Season - 8
1194509,Super Liga Malasia,2024/2025,2024-08-11,Negeri Sembilan,Pdrm,1,2,1-2,Regular Season - 8
1194510,Super Liga Malasia,2024/2025,2024-08-13,Sabah FA,Selangor,1,2,1-2,Regular Season - 9
1194511,Super Liga Malasia,2024/2025,2024-08-16,Terengganu,Pahang,1,1,1-1,Regular Season - 9
1194512,Super Liga Malasia,2024/2025,2024-08-16,Pdrm,Kuala Lumpur FA,2,1,2-1,Regular Season - 9
1194513,Super Liga Malasia,2024/2025,2024-08-17,Kedah,Negeri Sembilan,2,2,2-2,Regular Season - 9
1194514,Super Liga Malasia,2024/2025,2024-08-26,Kuching FA,Kelantan United,1,0,1-0,Regular Season - 9
1194516,Super Liga Malasia,2024/2025,2024-09-12,Johor Darul Takzim FC,Penang,5,0,5-0,Regular Season - 10
1194517,Super Liga Malasia,2024/2025,2024-09-13,Selangor,Kuching FA,4,0,4-0,Regular Season - 10
1194518,Super Liga Malasia,2024/2025,2024-09-14,Negeri Sembilan,Perak,0,1,0-1,Regular Season - 10
1194519,Super Liga Malasia,2024/2025,2024-09-14,Kuala Lumpur FA,Kedah,5,0,5-0,Regular Season - 10
1194520,Super Liga Malasia,2024/2025,2024-09-15,Sabah FA,Terengganu,1,1,1-1,Regular Season - 10
1194521,Super Liga Malasia,2024/2025,2024-09-15,Pahang,Pdrm,5,1,5-1,Regular Season - 10
1194522,Super Liga Malasia,2024/2025,2024-09-20,Kedah,Pahang,2,2,2-2,Regular Season - 11
1194523,Super Liga Malasia,2024/2025,2024-09-21,Pdrm,Sabah FA,1,0,1-0,Regular Season - 11
1194524,Super Liga Malasia,2024/2025,2024-09-21,Perak,Kuala Lumpur FA,1,0,1-0,Regular Season - 11
1194526,Super Liga Malasia,2024/2025,2024-09-22,Penang,Negeri Sembilan,2,2,2-2,Regular Season - 11
1194527,Super Liga Malasia,2024/2025,2024-09-22,Kelantan United,Johor Darul Takzim FC,1,6,1-6,Regular Season - 11
1194528,Super Liga Malasia,2024/2025,2024-09-27,Johor Darul Takzim FC,Kuching FA,2,1,2-1,Regular Season - 12
1194529,Super Liga Malasia,2024/2025,2024-09-27,Negeri Sembilan,Kelantan United,2,3,2-3,Regular Season - 12
1194525,Super Liga Malasia,2024/2025,2024-09-28,Terengganu,Selangor,0,1,0-1,Regular Season - 11
1194531,Super Liga Malasia,2024/2025,2024-09-28,Pahang,Perak,0,3,0-3,Regular Season - 12
1194532,Super Liga Malasia,2024/2025,2024-09-29,Kuala Lumpur FA,Penang,4,2,4-2,Regular Season - 12
1194533,Super Liga Malasia,2024/2025,2024-10-04,Terengganu,Pdrm,1,1,1-1,Regular Season - 12
1194535,Super Liga Malasia,2024/2025,2024-10-18,Kelantan United,Kuala Lumpur FA,1,3,1-3,Regular Season - 13
1194537,Super Liga Malasia,2024/2025,2024-10-19,Perak,Sabah FA,2,4,2-4,Regular Season - 13
1194536,Super Liga Malasia,2024/2025,2024-10-19,Pdrm,Selangor,1,1,1-1,Regular Season - 13
1194538,Super Liga Malasia,2024/2025,2024-10-19,Kedah,Terengganu,1,0,1-0,Regular Season - 13
1194534,Super Liga Malasia,2024/2025,2024-10-20,Kuching FA,Negeri Sembilan,1,1,1-1,Regular Season - 13
1194539,Super Liga Malasia,2024/2025,2024-10-20,Penang,Pahang,0,1,0-1,Regular Season - 13
1310457,Super Liga Malasia,2024/2025,2024-10-25,Penang,Sabah FA,0,4,0-4,Regular Season - 14
1310458,Super Liga Malasia,2024/2025,2024-10-25,Kedah,Pdrm,1,1,1-1,Regular Season - 14
1310459,Super Liga Malasia,2024/2025,2024-10-25,Kelantan United,Pahang,1,1,1-1,Regular Season - 14
1310460,Super Liga Malasia,2024/2025,2024-10-26,Perak,Terengganu,2,2,2-2,Regular Season - 14
1310461,Super Liga Malasia,2024/2025,2024-10-26,Kuching FA,Kuala Lumpur FA,3,1,3-1,Regular Season - 14
1310462,Super Liga Malasia,2024/2025,2024-10-27,Selangor,Johor Darul Takzim FC,0,3,0-3,Regular Season - 14
1194530,Super Liga Malasia,2024/2025,2024-10-29,Sabah FA,Kedah,5,2,5-2,Regular Season - 12
1310463,Super Liga Malasia,2024/2025,2024-11-01,Negeri Sembilan,Johor Darul Takzim FC,0,4,0-4,Regular Season - 15
1310464,Super Liga Malasia,2024/2025,2024-11-01,Terengganu,Penang,1,0,1-0,Regular Season - 15
1310466,Super Liga Malasia,2024/2025,2024-11-02,Pdrm,Perak,1,1,1-1,Regular Season - 15
1310467,Super Liga Malasia,2024/2025,2024-11-02,Kedah,Selangor,0,1,0-1,Regular Season - 15
1310468,Super Liga Malasia,2024/2025,2024-11-03,Sabah FA,Kelantan United,4,1,4-1,Regular Season - 15
1194515,Super Liga Malasia,2024/2025,2024-11-10,Perak,Johor Darul Takzim FC,0,5,0-5,Regular Season - 9
1310470,Super Liga Malasia,2024/2025,2024-12-04,Perak,Kedah,1,1,1-1,Regular Season - 16
1310469,Super Liga Malasia,2024/2025,2024-12-04,Kelantan United,Terengganu,1,2,1-2,Regular Season - 16
1310473,Super Liga Malasia,2024/2025,2024-12-04,Kuching FA,Sabah FA,1,2,1-2,Regular Season - 16
1310471,Super Liga Malasia,2024/2025,2024-12-04,Penang,Pdrm,2,0,2-0,Regular Season - 16
1310472,Super Liga Malasia,2024/2025,2024-12-08,Johor Darul Takzim FC,Kuala Lumpur FA,3,0,3-0,Regular Season - 16
1310474,Super Liga Malasia,2024/2025,2024-12-09,Negeri Sembilan,Selangor,0,4,0-4,Regular Season - 16
1315640,Super Liga Malasia,2024/2025,2024-12-17,Kuala Lumpur FA,Negeri Sembilan,2,1,2-1,Regular Season - 17
1315639,Super Liga Malasia,2024/2025,2024-12-17,Perak,Selangor,1,2,1-2,Regular Season - 17
1315641,Super Liga Malasia,2024/2025,2024-12-17,Pahang,Johor Darul Takzim FC,1,3,1-3,Regular Season - 17
1315642,Super Liga Malasia,2024/2025,2024-12-18,Pdrm,Kelantan United,5,0,5-0,Regular Season - 17
1315643,Super Liga Malasia,2024/2025,2024-12-18,Kedah,Penang,1,0,1-0,Regular Season - 17
1315646,Super Liga Malasia,2024/2025,2025-01-10,Kelantan United,Kedah,0,1,0-1,Regular Season - 18
1315645,Super Liga Malasia,2024/2025,2025-01-10,Negeri Sembilan,Pahang,2,1,2-1,Regular Season - 18
1315647,Super Liga Malasia,2024/2025,2025-01-11,Pdrm,Kuching FA,0,2,0-2,Regular Season - 18
1315648,Super Liga Malasia,2024/2025,2025-01-11,Johor Darul Takzim FC,Sabah FA,4,0,4-0,Regular Season - 18
1315649,Super Liga Malasia,2024/2025,2025-01-12,Selangor,Kuala Lumpur FA,1,0,1-0,Regular Season - 18
1315650,Super Liga Malasia,2024/2025,2025-01-12,Penang,Perak,3,3,3-3,Regular Season - 18
1315652,Super Liga Malasia,2024/2025,2025-01-25,Negeri Sembilan,Sabah FA,1,2,1-2,Regular Season - 19
1315653,Super Liga Malasia,2024/2025,2025-01-25,Penang,Selangor,1,1,1-1,Regular Season - 19
1315654,Super Liga Malasia,2024/2025,2025-01-25,Terengganu,Johor Darul Takzim FC,0,1,0-1,Regular Season - 19
1315656,Super Liga Malasia,2024/2025,2025-01-26,Pahang,Kuala Lumpur FA,1,1,1-1,Regular Season - 19
1315655,Super Liga Malasia,2024/2025,2025-01-26,Perak,Kelantan United,7,0,7-0,Regular Season - 19
1315657,Super Liga Malasia,2024/2025,2025-02-05,Johor Darul Takzim FC,Pdrm,4,0,4-0,Regular Season - 20
1315658,Super Liga Malasia,2024/2025,2025-02-07,Kuching FA,Perak,1,1,1-1,Regular Season - 20
1315659,Super Liga Malasia,2024/2025,2025-02-07,Kelantan United,Penang,1,6,1-6,Regular Season - 20
1315660,Super Liga Malasia,2024/2025,2025-02-08,Selangor,Pahang,2,0,2-0,Regular Season - 20
1315662,Super Liga Malasia,2024/2025,2025-02-09,Negeri Sembilan,Terengganu,0,2,0-2,Regular Season - 20
1315664,Super Liga Malasia,2024/2025,2025-02-14,Terengganu,Kuala Lumpur FA,1,2,1-2,Regular Season - 21
1315665,Super Liga Malasia,2024/2025,2025-02-16,Sabah FA,Pahang,2,2,2-2,Regular Season - 21
1315666,Super Liga Malasia,2024/2025,2025-02-16,Penang,Kuching FA,1,1,1-1,Regular Season - 21
1315661,Super Liga Malasia,2024/2025,2025-02-21,Sabah FA,Kuala Lumpur FA,1,1,1-1,Regular Season - 20
1315644,Super Liga Malasia,2024/2025,2025-02-21,Terengganu,Kuching FA,2,2,2-2,Regular Season - 17
1315672,Super Liga Malasia,2024/2025,2025-02-24,Johor Darul Takzim FC,Perak,2,0,2-0,Regular Season - 22
1315669,Super Liga Malasia,2024/2025,2025-02-26,Kuala Lumpur FA,Pdrm,2,1,2-1,Regular Season - 22
1315671,Super Liga Malasia,2024/2025,2025-02-26,Negeri Sembilan,Kedah,2,0,2-0,Regular Season - 22
1315670,Super Liga Malasia,2024/2025,2025-02-26,Kelantan United,Kuching FA,0,3,0-3,Regular Season - 22
1315673,Super Liga Malasia,2024/2025,2025-02-27,Pahang,Terengganu,1,5,1-5,Regular Season - 22
1315674,Super Liga Malasia,2024/2025,2025-02-27,Selangor,Sabah FA,0,0,0-0,Regular Season - 22
1310465,Super Liga Malasia,2024/2025,2025-03-04,Pahang,Kuching FA,0,2,0-2,Regular Season - 15
1315676,Super Liga Malasia,2024/2025,2025-03-07,Terengganu,Sabah FA,2,2,2-2,Regular Season - 23
1315675,Super Liga Malasia,2024/2025,2025-03-07,Kedah,Kuala Lumpur FA,2,3,2-3,Regular Season - 23
1315678,Super Liga Malasia,2024/2025,2025-03-08,Pdrm,Pahang,1,3,1-3,Regular Season - 23
1315677,Super Liga Malasia,2024/2025,2025-03-08,Perak,Negeri Sembilan,0,0,0-0,Regular Season - 23
1315667,Super Liga Malasia,2024/2025,2025-03-08,Kelantan United,Selangor,0,7,0-7,Regular Season - 21
1315651,Super Liga Malasia,2024/2025,2025-03-12,Kuching FA,Kedah,3,0,3-0,Regular Season - 19
1315663,Super Liga Malasia,2024/2025,2025-03-15,Pdrm,Negeri Sembilan,2,1,2-1,Regular Season - 21
1315680,Super Liga Malasia,2024/2025,2025-03-16,Kuching FA,Selangor,2,1,2-1,Regular Season - 23
1315679,Super Liga Malasia,2024/2025,2025-03-16,Penang,Johor Darul Takzim FC,0,3,0-3,Regular Season - 23
1315668,Super Liga Malasia,2024/2025,2025-03-29,Kedah,Johor Darul Takzim FC,1,6,1-6,Regular Season - 21
1315683,Super Liga Malasia,2024/2025,2025-04-05,Selangor,Terengganu,1,0,1-0,Regular Season - 24
1315684,Super Liga Malasia,2024/2025,2025-04-05,Negeri Sembilan,Penang,0,2,0-2,Regular Season - 24
1315685,Super Liga Malasia,2024/2025,2025-04-06,Kuala Lumpur FA,Perak,1,2,1-2,Regular Season - 24
