Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,fixture_id
2023-02-18,Primera Chile,2023/2024,Cobresal,Nublense,1,1,1.0,1.0,D,983699
2023-02-18,Primera Chile,2023/2024,A. Italiano,U. Catolica,1,2,1.0,0.0,A,983694
2023-02-19,Primera Chile,2023/2024,O'Higgins,Universidad de Chile,0,1,0.0,0.0,A,983693
2023-02-19,Primera Chile,2023/2024,Colo Colo,Everton de Vina,1,1,1.0,0.0,D,983697
2023-02-20,Primera Chile,2023/2024,Palestino,Union La Calera,1,1,1.0,1.0,D,983696
2023-02-24,Primera Chile,2023/2024,Curico Unido,Universidad de Chile,1,3,0.0,1.0,A,983701
2023-02-25,Primera Chile,2023/2024,U. Catolica,Palestino,5,2,3.0,1.0,H,983706
2023-02-26,Primera Chile,2023/2024,Union La Calera,Nublense,1,1,1.0,1.0,D,983708
2023-02-26,Primera Chile,2023/2024,Magallanes,Cobresal,2,1,2.0,1.0,H,983702
2023-02-26,Primera Chile,2023/2024,Colo Colo,Coquimbo Unido,2,3,1.0,3.0,A,983703
2023-02-27,Primera Chile,2023/2024,Everton de Vina,A. Italiano,3,1,1.0,1.0,H,983704
2023-02-27,Primera Chile,2023/2024,Deportes Copiapo,O'Higgins,2,2,1.0,0.0,D,983707
2023-03-02,Primera Chile,2023/2024,Universidad de Chile,Union La Calera,1,1,1.0,0.0,D,983712
2023-03-03,Primera Chile,2023/2024,Palestino,Huachipato,2,1,1.0,0.0,H,983716
2023-03-03,Primera Chile,2023/2024,Coquimbo Unido,A. Italiano,3,1,1.0,1.0,H,983714
2023-03-03,Primera Chile,2023/2024,Nublense,U. Catolica,1,2,1.0,0.0,A,983710
2023-03-04,Primera Chile,2023/2024,O'Higgins,Curico Unido,2,2,1.0,1.0,D,983715
2023-03-04,Primera Chile,2023/2024,Union Espanola,Deportes Copiapo,3,0,2.0,0.0,H,983711
2023-03-05,Primera Chile,2023/2024,Colo Colo,Magallanes,2,0,1.0,0.0,H,983829
2023-03-05,Primera Chile,2023/2024,Cobresal,Everton de Vina,3,2,2.0,2.0,H,983713
2023-03-10,Primera Chile,2023/2024,Deportes Copiapo,Union La Calera,0,0,0.0,0.0,D,983719
2023-03-11,Primera Chile,2023/2024,Everton de Vina,Nublense,1,0,0.0,0.0,H,983723
2023-03-11,Primera Chile,2023/2024,Curico Unido,Huachipato,1,3,0.0,1.0,A,983724
2023-03-12,Primera Chile,2023/2024,U. Catolica,Union Espanola,2,2,0.0,2.0,D,983720
2023-03-12,Primera Chile,2023/2024,Colo Colo,Universidad de Chile,0,0,0.0,0.0,D,983717
2023-03-13,Primera Chile,2023/2024,A. Italiano,O'Higgins,2,2,2.0,1.0,D,983722
2023-03-13,Primera Chile,2023/2024,Coquimbo Unido,Cobresal,2,1,1.0,0.0,H,983718
2023-03-17,Primera Chile,2023/2024,Nublense,Curico Unido,1,2,1.0,1.0,A,983732
2023-03-18,Primera Chile,2023/2024,Huachipato,Everton de Vina,3,0,2.0,0.0,H,983729
2023-03-18,Primera Chile,2023/2024,O'Higgins,Coquimbo Unido,0,2,0.0,0.0,A,983728
2023-03-18,Primera Chile,2023/2024,Cobresal,Colo Colo,3,1,2.0,0.0,H,983725
2023-03-18,Primera Chile,2023/2024,Union La Calera,A. Italiano,0,0,0.0,0.0,D,983730
2023-03-19,Primera Chile,2023/2024,Universidad de Chile,Deportes Copiapo,0,0,0.0,0.0,D,983727
2023-03-19,Primera Chile,2023/2024,Union Espanola,Palestino,2,0,1.0,0.0,H,983731
2023-03-19,Primera Chile,2023/2024,Magallanes,U. Catolica,1,1,0.0,0.0,D,983726
2023-03-31,Primera Chile,2023/2024,Nublense,O'Higgins,2,1,1.0,0.0,H,983691
2023-04-01,Primera Chile,2023/2024,Huachipato,Colo Colo,0,1,0.0,0.0,A,983685
2023-04-01,Primera Chile,2023/2024,Palestino,Magallanes,3,2,2.0,1.0,H,983721
2023-04-05,Primera Chile,2023/2024,Huachipato,Union Espanola,1,0,0.0,0.0,H,983705
2023-04-14,Primera Chile,2023/2024,Palestino,Cobresal,1,5,1.0,2.0,A,983735
2023-04-14,Primera Chile,2023/2024,Nublense,Coquimbo Unido,1,3,1.0,0.0,A,983859
2023-04-15,Primera Chile,2023/2024,Everton de Vina,Magallanes,2,0,1.0,0.0,H,983737
2023-04-15,Primera Chile,2023/2024,U. Catolica,Colo Colo,0,0,0.0,0.0,D,983734
2023-04-16,Primera Chile,2023/2024,Deportes Copiapo,Huachipato,1,1,1.0,1.0,D,983740
2023-04-16,Primera Chile,2023/2024,A. Italiano,Universidad de Chile,1,2,1.0,1.0,A,983733
2023-04-17,Primera Chile,2023/2024,Union La Calera,O'Higgins,0,1,0.0,0.0,A,983738
2023-04-18,Primera Chile,2023/2024,Curico Unido,Union Espanola,0,1,0.0,1.0,A,983736
2023-04-22,Primera Chile,2023/2024,Huachipato,Union La Calera,2,3,2.0,2.0,A,983744
2023-04-22,Primera Chile,2023/2024,Everton de Vina,Universidad de Chile,1,2,0.0,1.0,A,983741
2023-04-23,Primera Chile,2023/2024,U. Catolica,O'Higgins,0,1,0.0,1.0,A,983747
2023-04-23,Primera Chile,2023/2024,Cobresal,Curico Unido,2,0,1.0,0.0,H,983748
2023-04-23,Primera Chile,2023/2024,Magallanes,Deportes Copiapo,0,2,0.0,2.0,A,983742
2023-04-23,Primera Chile,2023/2024,Colo Colo,Palestino,3,1,1.0,0.0,H,983746
2023-04-24,Primera Chile,2023/2024,Union Espanola,Coquimbo Unido,2,0,0.0,0.0,H,983743
2023-04-25,Primera Chile,2023/2024,Nublense,A. Italiano,2,5,1.0,2.0,A,983745
2023-04-28,Primera Chile,2023/2024,Union La Calera,Colo Colo,0,0,0.0,0.0,D,983749
2023-04-29,Primera Chile,2023/2024,Palestino,Nublense,1,2,0.0,1.0,A,983756
2023-04-29,Primera Chile,2023/2024,Curico Unido,Everton de Vina,2,3,0.0,1.0,A,983753
2023-04-30,Primera Chile,2023/2024,A. Italiano,Cobresal,1,0,0.0,0.0,H,983751
2023-04-30,Primera Chile,2023/2024,Universidad de Chile,U. Catolica,3,0,,,H,983750
2023-04-30,Primera Chile,2023/2024,O'Higgins,Union Espanola,1,1,0.0,1.0,D,983754
2023-05-01,Primera Chile,2023/2024,Deportes Copiapo,Coquimbo Unido,1,0,0.0,0.0,H,983752
2023-05-09,Primera Chile,2023/2024,Magallanes,Curico Unido,1,2,0.0,1.0,A,983763
2023-05-09,Primera Chile,2023/2024,Union Espanola,Union La Calera,3,2,2.0,1.0,H,983759
2023-05-09,Primera Chile,2023/2024,Nublense,Deportes Copiapo,1,0,1.0,0.0,H,983758
2023-05-10,Primera Chile,2023/2024,Colo Colo,A. Italiano,2,1,2.0,0.0,H,983760
2023-05-10,Primera Chile,2023/2024,Coquimbo Unido,Universidad de Chile,2,1,1.0,1.0,H,983757
2023-05-10,Primera Chile,2023/2024,Cobresal,O'Higgins,1,0,0.0,0.0,H,983762
2023-05-11,Primera Chile,2023/2024,U. Catolica,Huachipato,1,2,0.0,1.0,A,983764
2023-05-12,Primera Chile,2023/2024,Everton de Vina,Palestino,2,2,0.0,1.0,D,983761
2023-05-13,Primera Chile,2023/2024,Magallanes,A. Italiano,1,2,0.0,2.0,A,983770
2023-05-13,Primera Chile,2023/2024,Union Espanola,Colo Colo,1,1,0.0,1.0,D,983765
2023-05-14,Primera Chile,2023/2024,Huachipato,Nublense,2,0,2.0,0.0,H,983772
2023-05-14,Primera Chile,2023/2024,Union La Calera,Coquimbo Unido,1,2,0.0,0.0,A,983768
2023-05-14,Primera Chile,2023/2024,Deportes Copiapo,U. Catolica,1,4,0.0,2.0,A,983766
2023-05-15,Primera Chile,2023/2024,Curico Unido,Palestino,0,1,0.0,1.0,A,983771
2023-05-15,Primera Chile,2023/2024,Universidad de Chile,Cobresal,0,0,0.0,0.0,D,983767
2023-05-16,Primera Chile,2023/2024,O'Higgins,Everton de Vina,1,1,0.0,0.0,D,983769
2023-05-19,Primera Chile,2023/2024,Colo Colo,Curico Unido,0,1,0.0,1.0,A,983779
2023-05-19,Primera Chile,2023/2024,Palestino,O'Higgins,0,1,0.0,0.0,A,983778
2023-05-19,Primera Chile,2023/2024,A. Italiano,Huachipato,1,0,1.0,0.0,H,983780
2023-05-20,Primera Chile,2023/2024,Coquimbo Unido,Magallanes,1,0,0.0,0.0,H,983777
2023-05-20,Primera Chile,2023/2024,Nublense,Universidad de Chile,1,1,1.0,0.0,D,983773
2023-05-20,Primera Chile,2023/2024,Everton de Vina,Deportes Copiapo,2,1,2.0,1.0,H,983774
2023-05-21,Primera Chile,2023/2024,U. Catolica,Union La Calera,1,1,1.0,1.0,D,983775
2023-05-21,Primera Chile,2023/2024,Cobresal,Union Espanola,0,0,0.0,0.0,D,983776
2023-07-03,Primera Chile,2023/2024,Huachipato,Magallanes,1,1,0.0,0.0,D,983755
2023-07-06,Primera Chile,2023/2024,Nublense,Union Espanola,0,1,0.0,0.0,A,983787
2023-07-07,Primera Chile,2023/2024,A. Italiano,Palestino,0,3,0.0,1.0,A,983785
2023-07-08,Primera Chile,2023/2024,Huachipato,Universidad de Chile,1,2,0.0,2.0,A,983788
2023-07-08,Primera Chile,2023/2024,U. Catolica,Everton de Vina,0,1,0.0,0.0,A,983782
2023-07-09,Primera Chile,2023/2024,Union La Calera,Cobresal,1,1,0.0,0.0,D,983784
2023-07-09,Primera Chile,2023/2024,O'Higgins,Magallanes,1,2,1.0,2.0,A,983786
2023-07-12,Primera Chile,2023/2024,Coquimbo Unido,Curico Unido,1,0,0.0,0.0,H,983783
2023-07-14,Primera Chile,2023/2024,Cobresal,Huachipato,2,0,1.0,0.0,H,983791
2023-07-15,Primera Chile,2023/2024,Colo Colo,O'Higgins,2,0,1.0,0.0,H,983789
2023-07-16,Primera Chile,2023/2024,Deportes Copiapo,A. Italiano,1,0,1.0,0.0,H,983790
2023-07-16,Primera Chile,2023/2024,Magallanes,Nublense,1,1,0.0,1.0,D,983795
2023-07-16,Primera Chile,2023/2024,Everton de Vina,Union La Calera,1,2,0.0,1.0,A,983792
2023-07-17,Primera Chile,2023/2024,Curico Unido,U. Catolica,2,0,0.0,0.0,H,983796
2023-07-17,Primera Chile,2023/2024,Palestino,Coquimbo Unido,1,1,0.0,0.0,D,983794
2023-07-17,Primera Chile,2023/2024,Union Espanola,Universidad de Chile,3,0,2.0,0.0,H,983793
2023-07-21,Primera Chile,2023/2024,Union La Calera,Magallanes,2,1,1.0,1.0,H,983800
2023-07-22,Primera Chile,2023/2024,Deportes Copiapo,Cobresal,0,3,0.0,1.0,A,983799
2023-07-22,Primera Chile,2023/2024,Huachipato,O'Higgins,2,0,2.0,0.0,H,983804
2023-07-23,Primera Chile,2023/2024,Universidad de Chile,Palestino,0,1,0.0,0.0,A,983797
2023-07-23,Primera Chile,2023/2024,Everton de Vina,Union Espanola,1,0,0.0,0.0,H,983801
2023-07-23,Primera Chile,2023/2024,U. Catolica,Coquimbo Unido,2,1,1.0,0.0,H,983798
2023-07-25,Primera Chile,2023/2024,A. Italiano,Curico Unido,3,0,1.0,0.0,H,983802
2023-07-25,Primera Chile,2023/2024,Nublense,Colo Colo,0,0,0.0,0.0,D,983803
2023-07-28,Primera Chile,2023/2024,O'Higgins,Nublense,1,2,1.0,0.0,A,983811
2023-07-29,Primera Chile,2023/2024,Cobresal,U. Catolica,2,2,0.0,1.0,D,983806
2023-07-29,Primera Chile,2023/2024,Colo Colo,Huachipato,3,1,0.0,1.0,H,983805
2023-07-30,Primera Chile,2023/2024,Union Espanola,A. Italiano,3,0,1.0,0.0,H,983808
2023-07-30,Primera Chile,2023/2024,Magallanes,Universidad de Chile,2,1,1.0,0.0,H,983810
2023-07-30,Primera Chile,2023/2024,Palestino,Deportes Copiapo,2,0,0.0,0.0,H,983809
2023-07-30,Primera Chile,2023/2024,Curico Unido,Union La Calera,0,3,0.0,1.0,A,983812
2023-07-31,Primera Chile,2023/2024,Coquimbo Unido,Everton de Vina,0,2,0.0,1.0,A,983807
2023-08-05,Primera Chile,2023/2024,Magallanes,Union Espanola,1,0,1.0,0.0,H,983818
2023-08-05,Primera Chile,2023/2024,Huachipato,Coquimbo Unido,2,2,2.0,1.0,D,983820
2023-08-05,Primera Chile,2023/2024,U. Catolica,A. Italiano,0,2,0.0,2.0,A,983814
2023-08-06,Primera Chile,2023/2024,Nublense,Cobresal,1,2,1.0,0.0,A,983819
2023-08-06,Primera Chile,2023/2024,Everton de Vina,Colo Colo,1,2,1.0,1.0,A,983817
2023-08-06,Primera Chile,2023/2024,Deportes Copiapo,Curico Unido,1,1,1.0,0.0,D,983815
2023-08-07,Primera Chile,2023/2024,Union La Calera,Palestino,2,3,0.0,1.0,A,983816
2023-08-08,Primera Chile,2023/2024,Universidad de Chile,O'Higgins,2,5,0.0,0.0,A,983813
2023-08-11,Primera Chile,2023/2024,Cobresal,Magallanes,3,1,2.0,0.0,H,983822
2023-08-12,Primera Chile,2023/2024,Coquimbo Unido,Colo Colo,2,2,1.0,1.0,D,983823
2023-08-12,Primera Chile,2023/2024,O'Higgins,Deportes Copiapo,1,1,0.0,1.0,D,983827
2023-08-13,Primera Chile,2023/2024,Union Espanola,Huachipato,0,1,0.0,0.0,A,983825
2023-08-13,Primera Chile,2023/2024,Palestino,U. Catolica,3,0,2.0,0.0,H,983826
2023-08-13,Primera Chile,2023/2024,A. Italiano,Everton de Vina,0,1,0.0,1.0,A,983824
2023-08-15,Primera Chile,2023/2024,Universidad de Chile,Curico Unido,1,1,0.0,1.0,D,983821
2023-08-15,Primera Chile,2023/2024,Nublense,Union La Calera,1,1,1.0,1.0,D,983828
2023-08-25,Primera Chile,2023/2024,A. Italiano,Coquimbo Unido,1,1,1.0,0.0,D,983834
2023-08-25,Primera Chile,2023/2024,Union La Calera,Universidad de Chile,2,1,1.0,0.0,H,983832
2023-08-26,Primera Chile,2023/2024,Deportes Copiapo,Union Espanola,4,3,3.0,0.0,H,983831
2023-08-26,Primera Chile,2023/2024,U. Catolica,Nublense,2,1,1.0,0.0,H,983830
2023-08-28,Primera Chile,2023/2024,Everton de Vina,Cobresal,2,2,0.0,0.0,D,983833
2023-09-01,Primera Chile,2023/2024,Union Espanola,U. Catolica,2,2,2.0,1.0,D,983840
2023-09-01,Primera Chile,2023/2024,Union La Calera,Deportes Copiapo,1,1,1.0,0.0,D,983839
2023-09-02,Primera Chile,2023/2024,Universidad de Chile,Colo Colo,1,1,1.0,1.0,D,983837
2023-09-02,Primera Chile,2023/2024,Huachipato,Curico Unido,3,0,1.0,0.0,H,983844
2023-09-03,Primera Chile,2023/2024,Magallanes,Palestino,2,0,2.0,0.0,H,983841
2023-09-03,Primera Chile,2023/2024,Cobresal,Coquimbo Unido,3,2,1.0,0.0,H,983838
2023-09-03,Primera Chile,2023/2024,O'Higgins,A. Italiano,2,1,0.0,1.0,H,983842
2023-09-03,Primera Chile,2023/2024,Nublense,Everton de Vina,1,0,0.0,0.0,H,983843
2023-09-13,Primera Chile,2023/2024,Curico Unido,O'Higgins,1,3,0.0,1.0,A,983835
2023-09-14,Primera Chile,2023/2024,Colo Colo,Deportes Copiapo,1,1,0.0,0.0,D,983781
2023-09-14,Primera Chile,2023/2024,Huachipato,Palestino,2,2,0.0,1.0,D,983836
2023-09-22,Primera Chile,2023/2024,Coquimbo Unido,O'Higgins,2,1,0.0,1.0,H,983848
2023-09-23,Primera Chile,2023/2024,Palestino,Union Espanola,2,1,1.0,0.0,H,983851
2023-09-23,Primera Chile,2023/2024,Curico Unido,Nublense,0,3,0.0,2.0,A,983852
2023-09-23,Primera Chile,2023/2024,Colo Colo,Cobresal,6,0,4.0,0.0,H,983845
2023-09-23,Primera Chile,2023/2024,Everton de Vina,Huachipato,1,2,1.0,1.0,A,983849
2023-09-24,Primera Chile,2023/2024,Deportes Copiapo,Universidad de Chile,3,1,2.0,1.0,H,983847
2023-09-24,Primera Chile,2023/2024,U. Catolica,Magallanes,1,0,0.0,0.0,H,983846
2023-09-24,Primera Chile,2023/2024,A. Italiano,Union La Calera,2,1,1.0,0.0,H,983850
2023-09-30,Primera Chile,2023/2024,Coquimbo Unido,Nublense,1,3,0.0,0.0,A,983739
2023-09-30,Primera Chile,2023/2024,Magallanes,Everton de Vina,1,4,0.0,1.0,A,983857
2023-09-30,Primera Chile,2023/2024,Huachipato,Deportes Copiapo,1,0,1.0,0.0,H,983860
2023-09-30,Primera Chile,2023/2024,Union Espanola,Curico Unido,2,2,1.0,0.0,D,983856
2023-10-01,Primera Chile,2023/2024,O'Higgins,Union La Calera,0,1,0.0,0.0,A,983858
2023-10-01,Primera Chile,2023/2024,Colo Colo,U. Catolica,2,1,0.0,0.0,H,983854
2023-10-01,Primera Chile,2023/2024,Cobresal,Palestino,2,1,1.0,0.0,H,983855
2023-10-02,Primera Chile,2023/2024,Universidad de Chile,A. Italiano,2,0,0.0,0.0,H,983853
2023-10-06,Primera Chile,2023/2024,Union La Calera,Huachipato,2,4,0.0,1.0,A,983864
2023-10-07,Primera Chile,2023/2024,Curico Unido,Cobresal,1,2,0.0,1.0,A,983868
2023-10-07,Primera Chile,2023/2024,O'Higgins,U. Catolica,0,3,0.0,1.0,A,983867
2023-10-07,Primera Chile,2023/2024,Coquimbo Unido,Union Espanola,3,1,2.0,1.0,H,983863
2023-10-08,Primera Chile,2023/2024,Deportes Copiapo,Magallanes,2,1,1.0,1.0,H,983862
2023-10-08,Primera Chile,2023/2024,Palestino,Colo Colo,1,0,0.0,0.0,H,983866
2023-10-08,Primera Chile,2023/2024,A. Italiano,Nublense,1,0,0.0,0.0,H,983865
2023-11-06,Primera Chile,2023/2024,Universidad de Chile,Everton de Vina,1,2,1.0,1.0,A,983861
2023-11-07,Primera Chile,2023/2024,Magallanes,Colo Colo,1,2,0.0,0.0,A,983709
2023-11-11,Primera Chile,2023/2024,U. Catolica,Universidad de Chile,1,3,0.0,2.0,A,983870
2023-11-11,Primera Chile,2023/2024,Cobresal,A. Italiano,3,4,1.0,2.0,A,983871
2023-11-12,Primera Chile,2023/2024,Nublense,Palestino,1,1,0.0,0.0,D,983876
2023-11-12,Primera Chile,2023/2024,Magallanes,Huachipato,1,1,0.0,1.0,D,983875
2023-11-12,Primera Chile,2023/2024,Everton de Vina,Curico Unido,1,1,0.0,1.0,D,983873
2023-11-12,Primera Chile,2023/2024,Colo Colo,Union La Calera,2,0,0.0,0.0,H,983869
2023-11-12,Primera Chile,2023/2024,Union Espanola,O'Higgins,3,3,1.0,2.0,D,983874
2023-11-12,Primera Chile,2023/2024,Coquimbo Unido,Deportes Copiapo,1,0,0.0,0.0,H,983872
2023-11-23,Primera Chile,2023/2024,Palestino,Everton de Vina,0,2,0.0,1.0,A,983881
2023-11-24,Primera Chile,2023/2024,Universidad de Chile,Coquimbo Unido,1,2,0.0,2.0,A,983877
2023-11-24,Primera Chile,2023/2024,Union La Calera,Union Espanola,4,0,3.0,0.0,H,983879
2023-11-25,Primera Chile,2023/2024,O'Higgins,Cobresal,0,0,0.0,0.0,D,983882
2023-11-25,Primera Chile,2023/2024,Huachipato,U. Catolica,1,1,0.0,1.0,D,983884
2023-11-26,Primera Chile,2023/2024,A. Italiano,Colo Colo,0,1,0.0,1.0,A,983880
2023-11-26,Primera Chile,2023/2024,Curico Unido,Magallanes,3,4,2.0,2.0,A,983883
2023-11-26,Primera Chile,2023/2024,Deportes Copiapo,Nublense,1,1,0.0,0.0,D,983878
2023-12-01,Primera Chile,2023/2024,Coquimbo Unido,Union La Calera,1,2,1.0,2.0,A,983888
2023-12-02,Primera Chile,2023/2024,Palestino,Curico Unido,4,0,0.0,0.0,H,983891
2023-12-02,Primera Chile,2023/2024,A. Italiano,Magallanes,0,2,0.0,2.0,A,983890
2023-12-02,Primera Chile,2023/2024,U. Catolica,Deportes Copiapo,2,2,2.0,2.0,D,983886
2023-12-02,Primera Chile,2023/2024,Everton de Vina,O'Higgins,0,2,0.0,1.0,A,983889
2023-12-03,Primera Chile,2023/2024,Colo Colo,Union Espanola,0,2,0.0,0.0,A,983885
2023-12-03,Primera Chile,2023/2024,Cobresal,Universidad de Chile,4,3,1.0,0.0,H,983887
2023-12-03,Primera Chile,2023/2024,Nublense,Huachipato,0,1,0.0,0.0,A,983892
2023-12-08,Primera Chile,2023/2024,Curico Unido,Colo Colo,0,1,0.0,0.0,A,983899
2023-12-08,Primera Chile,2023/2024,Union Espanola,Cobresal,1,0,0.0,0.0,H,983896
2023-12-08,Primera Chile,2023/2024,Huachipato,A. Italiano,2,0,0.0,0.0,H,983900
2023-12-09,Primera Chile,2023/2024,O'Higgins,Palestino,0,1,0.0,1.0,A,983898
2023-12-09,Primera Chile,2023/2024,Universidad de Chile,Nublense,3,1,1.0,1.0,H,983893
2023-12-09,Primera Chile,2023/2024,Union La Calera,U. Catolica,0,3,0.0,1.0,A,983895
2023-12-09,Primera Chile,2023/2024,Magallanes,Coquimbo Unido,2,3,1.0,1.0,A,983897
2023-12-09,Primera Chile,2023/2024,Deportes Copiapo,Everton de Vina,2,0,2.0,0.0,H,983894
2024-02-17,Primera Chile,2024/2025,Nublense,Coquimbo Unido,0,0,0.0,0.0,D,1161328
2024-02-17,Primera Chile,2024/2025,Union Espanola,Colo Colo,0,3,0.0,2.0,A,1161324
2024-02-17,Primera Chile,2024/2025,Deportes Copiapo,O'Higgins,1,3,0.0,2.0,A,1161330
2024-02-18,Primera Chile,2024/2025,Cobreloa,Huachipato,1,1,1.0,1.0,D,1161331
2024-02-19,Primera Chile,2024/2025,A. Italiano,Deportes Iquique,2,3,1.0,1.0,A,1161326
2024-02-23,Primera Chile,2024/2025,U. Catolica,Nublense,0,1,0.0,0.0,A,1161339
2024-02-24,Primera Chile,2024/2025,Coquimbo Unido,Deportes Copiapo,3,1,1.0,1.0,H,1161334
2024-02-24,Primera Chile,2024/2025,Palestino,Cobreloa,5,0,3.0,0.0,H,1161333
2024-02-24,Primera Chile,2024/2025,Universidad de Chile,A. Italiano,1,0,0.0,0.0,H,1161337
2024-02-25,Primera Chile,2024/2025,Deportes Iquique,Everton de Vina,1,1,1.0,1.0,D,1161336
2024-02-25,Primera Chile,2024/2025,Huachipato,Union La Calera,0,1,0.0,0.0,A,1161335
2024-02-25,Primera Chile,2024/2025,O'Higgins,Colo Colo,1,0,1.0,0.0,H,1161332
2024-02-25,Primera Chile,2024/2025,Cobresal,Union Espanola,2,2,1.0,1.0,D,1161338
2024-03-01,Primera Chile,2024/2025,Cobreloa,Cobresal,2,1,0.0,0.0,H,1161343
2024-03-02,Primera Chile,2024/2025,Palestino,U. Catolica,0,2,0.0,1.0,A,1161341
2024-03-02,Primera Chile,2024/2025,O'Higgins,Everton de Vina,2,1,1.0,1.0,H,1161466
2024-03-02,Primera Chile,2024/2025,Union Espanola,Coquimbo Unido,1,0,1.0,0.0,H,1161344
2024-03-02,Primera Chile,2024/2025,Nublense,A. Italiano,1,2,0.0,1.0,A,1161345
2024-03-03,Primera Chile,2024/2025,Colo Colo,Huachipato,2,0,0.0,0.0,H,1161347
2024-03-03,Primera Chile,2024/2025,Union La Calera,Deportes Iquique,1,3,0.0,1.0,A,1161342
2024-03-04,Primera Chile,2024/2025,Deportes Copiapo,Universidad de Chile,1,3,1.0,1.0,A,1161340
2024-03-09,Primera Chile,2024/2025,Cobresal,Huachipato,1,2,0.0,2.0,A,1161355
2024-03-09,Primera Chile,2024/2025,O'Higgins,Palestino,0,1,0.0,0.0,A,1161354
2024-03-09,Primera Chile,2024/2025,Union Espanola,A. Italiano,3,0,1.0,0.0,H,1161473
2024-03-10,Primera Chile,2024/2025,Deportes Iquique,Coquimbo Unido,4,2,2.0,1.0,H,1161351
2024-03-10,Primera Chile,2024/2025,Colo Colo,Universidad de Chile,0,1,0.0,1.0,A,1161348
2024-03-11,Primera Chile,2024/2025,Nublense,Deportes Copiapo,1,0,0.0,0.0,H,1161350
2024-03-11,Primera Chile,2024/2025,U. Catolica,Everton de Vina,2,4,1.0,2.0,A,1161352
2024-03-12,Primera Chile,2024/2025,Union La Calera,Cobreloa,0,2,0.0,0.0,A,1161349
2024-03-15,Primera Chile,2024/2025,Deportes Iquique,Cobresal,1,0,0.0,0.0,H,1161358
2024-03-16,Primera Chile,2024/2025,Everton de Vina,Nublense,3,2,2.0,1.0,H,1161363
2024-03-16,Primera Chile,2024/2025,Universidad de Chile,O'Higgins,1,0,1.0,0.0,H,1161362
2024-03-16,Primera Chile,2024/2025,Cobreloa,Union Espanola,1,0,0.0,0.0,H,1161361
2024-03-17,Primera Chile,2024/2025,Huachipato,Deportes Copiapo,2,1,2.0,1.0,H,1161357
2024-03-17,Primera Chile,2024/2025,Coquimbo Unido,Colo Colo,0,0,0.0,0.0,D,1161356
2024-03-17,Primera Chile,2024/2025,Palestino,Union La Calera,0,0,0.0,0.0,D,1161359
2024-03-17,Primera Chile,2024/2025,U. Catolica,A. Italiano,0,0,0.0,0.0,D,1161360
2024-03-22,Primera Chile,2024/2025,Union La Calera,U. Catolica,0,0,0.0,0.0,D,1161325
2024-03-23,Primera Chile,2024/2025,Everton de Vina,Palestino,0,0,0.0,0.0,D,1161329
2024-03-25,Primera Chile,2024/2025,Universidad de Chile,Cobresal,2,2,1.0,1.0,D,1161327
2024-03-28,Primera Chile,2024/2025,A. Italiano,Coquimbo Unido,0,1,0.0,1.0,A,1161367
2024-03-28,Primera Chile,2024/2025,O'Higgins,Deportes Iquique,0,3,0.0,1.0,A,1161366
2024-03-29,Primera Chile,2024/2025,Cobresal,Palestino,0,2,0.0,0.0,A,1161370
2024-03-30,Primera Chile,2024/2025,Huachipato,U. Catolica,0,0,0.0,0.0,D,1161365
2024-03-30,Primera Chile,2024/2025,Colo Colo,Everton de Vina,4,1,1.0,1.0,H,1161369
2024-03-31,Primera Chile,2024/2025,Cobreloa,Universidad de Chile,1,3,0.0,1.0,A,1161364
2024-03-31,Primera Chile,2024/2025,Deportes Copiapo,Union La Calera,2,0,1.0,0.0,H,1161368
2024-03-31,Primera Chile,2024/2025,Union Espanola,Nublense,5,3,2.0,1.0,H,1161371
2024-04-06,Primera Chile,2024/2025,Deportes Copiapo,Deportes Iquique,3,0,2.0,0.0,H,1161373
2024-04-06,Primera Chile,2024/2025,Nublense,Colo Colo,3,0,1.0,0.0,H,1161372
2024-04-06,Primera Chile,2024/2025,U. Catolica,Cobresal,2,0,2.0,0.0,H,1161375
2024-04-06,Primera Chile,2024/2025,Everton de Vina,A. Italiano,2,0,0.0,0.0,H,1161376
2024-04-07,Primera Chile,2024/2025,Union La Calera,O'Higgins,2,3,0.0,1.0,A,1161378
2024-04-07,Primera Chile,2024/2025,Coquimbo Unido,Cobreloa,2,1,1.0,1.0,H,1161374
2024-04-08,Primera Chile,2024/2025,Union Espanola,Universidad de Chile,0,1,0.0,0.0,A,1161497
2024-04-13,Primera Chile,2024/2025,Union Espanola,Everton de Vina,4,2,1.0,0.0,H,1161385
2024-04-14,Primera Chile,2024/2025,Deportes Iquique,U. Catolica,2,3,1.0,2.0,A,1161380
2024-04-14,Primera Chile,2024/2025,O'Higgins,Huachipato,0,0,0.0,0.0,D,1161387
2024-04-14,Primera Chile,2024/2025,Universidad de Chile,Coquimbo Unido,1,1,0.0,0.0,D,1161383
2024-04-14,Primera Chile,2024/2025,Nublense,Palestino,0,2,0.0,1.0,A,1161386
2024-04-15,Primera Chile,2024/2025,A. Italiano,Union La Calera,2,2,1.0,1.0,D,1161384
2024-04-16,Primera Chile,2024/2025,Colo Colo,Cobreloa,0,2,0.0,1.0,A,1161381
2024-04-16,Primera Chile,2024/2025,Cobresal,Deportes Copiapo,3,0,1.0,0.0,H,1161382
